SCORES the 	 0.11 0.15 0.08 0.04 0.13 0.07 0.13 0.16 0.06 0.05 0.58 0.39 0.7 0.57 0.6 0.86 0.83 0.96 0.99 0.99 0.06
SCORES was 	 0.05 0.06 0.03 0.01 0.06 0.04 0.11 0.1 0.03 0.02 0.82 0.68 0.86 0.82 0.86 0.97 0.95 0.99 1.0 1.0 0.03
SCORES who 	 0.03 0.02 0.01 0.0 0.02 0.01 0.03 0.09 0.01 0.0 0.98 0.91 0.87 0.93 0.96 1.0 0.99 1.0 1.0 1.0 0.0
SCORES that 	 0.05 0.05 0.02 0.01 0.04 0.02 0.06 0.11 0.02 0.01 0.93 0.75 0.89 0.92 0.91 0.99 0.97 1.0 1.0 1.0 0.01
SCORES fact 	 0.03 0.03 0.0 0.0 0.02 0.01 0.04 0.08 0.0 0.0 0.98 0.93 0.95 0.94 0.98 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.03 0.05 0.01 0.0 0.03 0.01 0.04 0.12 0.01 0.0 0.97 0.96 0.98 0.97 0.97 1.0 0.99 1.0 1.0 1.0 0.01
SCORES report 	 0.03 0.05 0.01 0.0 0.03 0.01 0.03 0.07 0.01 0.01 0.91 0.85 0.9 0.89 0.91 0.99 0.99 1.0 1.0 1.0 0.01
SCORES belief 	 0.02 0.02 0.0 0.0 0.01 0.01 0.02 0.06 0.0 0.0 0.98 0.92 0.95 0.96 0.97 1.0 0.99 1.0 1.0 1.0 0.0
SCORES finding 	 0.04 0.04 0.01 0.0 0.02 0.01 0.03 0.11 0.01 0.0 0.99 0.94 0.97 0.97 0.96 1.0 0.99 1.0 1.0 1.0 0.01
SCORES prediction 	 0.02 0.02 0.01 0.0 0.02 0.01 0.02 0.07 0.0 0.0 0.98 0.97 0.93 0.94 0.96 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.16 0.19 0.14 0.07 0.18 0.14 0.2 0.22 0.11 0.1 0.64 0.57 0.7 0.63 0.6 0.84 0.78 0.92 0.97 0.98 0.13
SCORES by 	 0.11 0.16 0.06 0.03 0.09 0.08 0.12 0.18 0.06 0.05 0.84 0.7 0.73 0.82 0.79 0.93 0.9 0.98 0.99 1.0 0.05
SCORES about 	 0.03 0.02 0.01 0.0 0.03 0.01 0.03 0.04 0.01 0.0 0.9 0.82 0.9 0.88 0.89 0.99 0.99 1.0 1.0 1.0 0.01
