SCORES the 	 0.57 0.71 0.56 0.5 0.72 0.55 0.54 0.55 0.51 0.39 0.6 0.89 0.59 0.71 0.74 0.42 0.48 0.83 0.26 1.0 0.46
SCORES was 	 0.76 0.61 0.11 0.24 0.81 0.44 0.55 0.72 0.49 0.19 0.72 0.73 0.11 0.66 0.91 0.29 0.55 0.91 0.99 1.0 0.05
SCORES who 	 0.94 0.64 0.67 0.57 0.43 0.7 0.65 0.39 0.18 0.63 0.38 0.39 0.94 1.0 0.99 0.92 1.0 0.94 0.99 1.0 0.22
SCORES that 	 0.87 0.95 0.68 0.38 0.77 0.75 0.64 0.74 0.24 0.93 0.98 0.62 0.11 0.92 0.28 0.5 0.04 0.02 0.98 1.0 0.17
SCORES fact 	 0.61 0.46 0.06 0.16 0.76 0.09 0.96 0.25 0.61 0.03 0.76 0.69 0.34 0.85 0.77 0.49 0.75 0.97 1.0 1.0 0.04
SCORES information 	 0.96 0.96 0.34 0.17 0.18 0.27 0.51 0.76 0.53 0.54 0.91 0.26 0.14 0.7 0.81 0.02 0.82 0.94 1.0 1.0 0.09
SCORES report 	 0.8 0.83 0.56 0.07 1.0 0.34 0.95 0.67 0.85 0.87 0.93 0.07 0.17 0.57 0.9 0.49 0.01 1.0 1.0 1.0 0.08
SCORES belief 	 0.56 0.98 0.08 0.02 0.97 0.53 0.58 0.98 0.82 0.12 0.97 0.04 0.02 0.64 0.2 0.39 0.05 1.0 1.0 1.0 0.09
SCORES finding 	 0.6 0.88 0.02 0.05 0.65 0.26 0.91 0.59 0.22 0.06 0.32 0.26 0.13 0.62 0.95 0.37 0.84 1.0 1.0 1.0 0.02
SCORES prediction 	 0.75 0.25 0.37 0.01 0.3 0.18 0.89 0.78 0.87 0.98 0.92 0.27 0.02 0.8 0.97 0.28 0.14 1.0 1.0 1.0 0.01
SCORES of 	 0.56 0.35 0.38 0.52 0.53 0.4 0.44 0.63 0.44 0.36 0.72 0.53 0.27 0.59 0.61 0.29 0.5 0.79 0.92 1.0 0.24
SCORES by 	 0.69 0.74 0.26 0.21 0.74 0.24 0.61 0.43 0.62 0.29 0.72 0.39 0.68 0.52 0.76 0.28 0.78 0.92 0.97 1.0 0.11
SCORES about 	 0.26 0.62 0.16 0.39 0.93 0.15 0.53 0.49 0.49 0.3 0.52 0.21 0.52 0.88 0.84 0.63 0.33 0.96 1.0 1.0 0.07
