SCORES the 	 0.35 0.8 0.79 0.66 0.71 0.75 0.68 0.84 0.96 0.83 0.81 0.91 0.89 0.88 0.94 0.92 0.97 0.98 0.99 1.0 0.9
SCORES was 	 0.08 0.89 0.91 0.92 0.78 0.89 0.81 0.93 0.98 0.95 0.88 0.97 0.95 0.94 0.98 0.97 0.99 0.99 1.0 1.0 0.95
SCORES that 	 0.08 0.84 0.92 0.9 0.84 0.84 0.86 0.96 0.99 0.95 0.88 0.99 0.96 0.96 0.99 0.99 0.99 1.0 1.0 1.0 0.96
SCORES fact 	 0.03 0.98 0.99 0.98 0.95 0.98 0.87 1.0 1.0 0.99 0.98 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.99
SCORES information 	 0.01 0.98 0.99 0.98 0.95 0.98 0.89 1.0 1.0 0.99 0.96 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
SCORES report 	 0.04 0.96 0.98 0.98 0.94 0.97 0.87 0.99 1.0 0.99 0.97 1.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.99
SCORES belief 	 0.07 0.97 0.98 0.99 0.95 0.97 0.94 0.99 1.0 0.99 0.95 1.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.99
SCORES finding 	 0.04 0.96 0.97 0.97 0.91 0.97 0.93 0.99 1.0 0.98 0.95 1.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.99
SCORES prediction 	 0.02 0.98 0.99 0.98 0.96 0.99 0.76 1.0 1.0 0.99 0.97 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.99
SCORES of 	 0.23 0.72 0.79 0.67 0.73 0.79 0.6 0.85 0.92 0.8 0.74 0.87 0.82 0.84 0.9 0.92 0.94 0.96 0.98 0.99 0.84
SCORES by 	 0.09 0.88 0.91 0.87 0.82 0.92 0.78 0.96 0.99 0.94 0.92 0.98 0.95 0.96 0.98 0.98 0.99 1.0 1.0 1.0 0.94
SCORES about 	 0.06 0.95 0.96 0.94 0.91 0.97 0.86 0.99 1.0 0.98 0.93 1.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.98
