SCORES the 	 0.07 0.51 0.97 0.9 0.15 0.96 0.97 0.94 0.85 0.69 0.97 0.95 0.99 0.94 0.96 0.97 0.97 0.99 1.0 1.0 0.09
SCORES was 	 0.0 0.65 1.0 1.0 0.52 1.0 0.99 0.98 0.83 0.93 1.0 0.99 1.0 1.0 0.99 0.99 0.99 1.0 1.0 1.0 0.05
SCORES that 	 0.01 0.6 1.0 1.0 0.41 1.0 1.0 1.0 0.92 0.96 1.0 1.0 1.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 0.02
SCORES fact 	 0.0 0.91 1.0 1.0 0.06 1.0 1.0 1.0 0.97 0.98 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.0 0.98 1.0 1.0 0.22 1.0 1.0 1.0 0.97 0.99 1.0 1.0 1.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 0.0 0.98 1.0 1.0 0.19 1.0 1.0 1.0 0.97 0.98 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.0 0.89 1.0 1.0 0.15 1.0 1.0 1.0 0.97 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 0.0 0.98 1.0 1.0 0.08 1.0 1.0 1.0 0.96 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 0.98 1.0 1.0 0.3 1.0 1.0 1.0 0.98 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.1 0.53 0.96 0.91 0.26 0.9 0.92 0.88 0.77 0.76 0.93 0.94 0.98 0.92 0.87 0.92 0.95 0.98 0.99 1.0 0.13
SCORES by 	 0.02 0.78 0.99 0.99 0.35 0.99 0.99 0.98 0.72 0.96 1.0 1.0 1.0 1.0 0.97 0.99 1.0 1.0 1.0 1.0 0.04
SCORES about 	 0.0 0.96 1.0 1.0 0.38 1.0 1.0 1.0 0.96 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
