SCORES the 	 0.02 0.02 0.0 0.01 0.0 0.0 0.02 0.02 0.11 0.01 0.01 0.01 0.0 0.08 0.0 0.01 0.01 0.33 0.02 1.0 0.01
SCORES was 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.74 1.0 0.0
SCORES who 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.98 1.0 0.0
SCORES that 	 0.02 0.01 0.0 0.0 0.0 0.0 0.0 0.01 0.6 0.0 0.01 0.01 0.0 0.02 0.0 0.01 0.0 0.01 0.07 1.0 0.0
SCORES fact 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.84 0.98 1.0 0.0
SCORES information 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.03 1.0 0.0
SCORES report 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.99 0.99 1.0 0.0
SCORES belief 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.73 1.0 0.0
SCORES finding 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09 0.9 1.0 0.0
SCORES prediction 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.42 1.0 0.0
SCORES of 	 0.01 0.01 0.0 0.01 0.0 0.0 0.01 0.01 0.19 0.01 0.01 0.01 0.0 0.02 0.0 0.01 0.0 0.02 0.2 1.0 0.01
SCORES by 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.09 0.65 1.0 0.0
SCORES about 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07 0.12 1.0 0.0
