SCORES the 	 0.38 0.6 0.73 0.32 0.51 0.46 0.6 0.29 0.67 0.59 0.36 0.8 0.64 0.79 0.63 0.45 0.48 0.66 0.11 1.0 0.52
SCORES was 	 1.0 0.06 0.16 0.0 0.77 0.1 0.92 0.01 0.03 0.91 0.66 0.98 0.84 1.0 1.0 0.98 0.47 0.99 0.87 1.0 0.02
SCORES who 	 1.0 0.98 1.0 0.0 0.78 1.0 1.0 0.01 0.0 0.98 0.98 1.0 1.0 1.0 1.0 0.99 1.0 1.0 0.99 1.0 0.68
SCORES that 	 0.98 0.78 0.11 0.03 0.51 0.3 0.61 0.88 0.02 0.88 0.98 0.97 0.62 0.95 0.99 0.71 0.01 0.02 0.98 1.0 0.32
SCORES fact 	 1.0 0.0 0.68 0.0 0.75 0.02 1.0 0.0 0.25 0.84 0.35 0.75 0.9 1.0 0.99 1.0 0.42 1.0 0.73 1.0 0.46
SCORES information 	 1.0 0.0 0.09 0.0 0.01 0.03 0.98 0.01 0.87 0.95 0.64 0.98 0.72 1.0 0.99 1.0 0.08 1.0 0.37 1.0 0.02
SCORES report 	 1.0 0.0 0.88 0.02 0.76 1.0 1.0 0.0 1.0 0.99 0.0 0.99 0.29 1.0 0.97 1.0 0.41 1.0 0.32 1.0 0.01
SCORES belief 	 1.0 0.0 0.99 0.0 0.26 0.0 0.73 0.04 0.0 0.98 0.89 1.0 0.96 1.0 0.96 1.0 0.11 1.0 0.95 1.0 0.0
SCORES finding 	 1.0 0.01 0.04 0.0 0.32 0.14 1.0 0.01 0.39 0.97 0.06 0.99 0.89 1.0 1.0 1.0 0.37 1.0 0.76 1.0 0.02
SCORES prediction 	 1.0 0.0 0.1 0.0 0.02 0.07 0.97 0.89 0.02 0.99 0.52 0.76 0.41 1.0 0.88 1.0 0.03 0.99 0.94 1.0 0.0
SCORES of 	 0.72 0.11 0.52 0.11 0.48 0.46 0.84 0.02 0.26 0.61 0.3 0.59 0.7 0.94 0.79 0.66 0.62 0.93 0.67 1.0 0.49
SCORES by 	 1.0 0.05 0.51 0.0 0.72 0.91 0.98 0.12 0.37 0.96 0.08 0.98 0.84 1.0 0.98 0.97 0.54 0.98 0.8 1.0 0.07
SCORES about 	 1.0 0.0 0.22 0.0 0.52 0.02 0.97 0.0 0.04 0.98 0.1 0.77 0.76 1.0 0.96 1.0 0.3 1.0 0.9 1.0 0.0
