SCORES the 	 0.24 0.3 0.37 0.21 0.22 0.43 0.22 0.42 0.42 0.42 0.33 0.48 0.18 0.24 0.37 0.13 0.2 0.33 0.93 1.0 0.38
SCORES was 	 0.06 0.08 0.13 0.02 0.07 0.18 0.28 0.18 0.26 0.26 0.41 0.65 0.05 0.05 0.34 0.3 0.3 0.55 1.0 1.0 0.3
SCORES who 	 0.32 0.03 0.65 0.01 0.12 0.63 0.14 0.32 0.41 0.86 0.98 0.94 0.97 0.94 0.92 0.48 0.99 0.71 1.0 1.0 0.39
SCORES that 	 0.49 0.47 0.87 0.14 0.19 0.9 0.38 0.24 0.57 0.93 0.9 0.64 0.22 0.42 0.32 0.16 0.03 0.02 0.99 1.0 0.53
SCORES fact 	 0.07 0.01 0.21 0.0 0.01 0.14 0.15 0.07 0.23 0.38 0.05 0.76 0.3 0.06 0.36 0.69 0.17 0.8 1.0 1.0 0.56
SCORES information 	 0.1 0.01 0.09 0.0 0.07 0.17 0.32 0.08 0.58 0.35 0.16 0.84 0.06 0.06 0.28 0.39 0.32 0.79 1.0 1.0 0.65
SCORES report 	 0.09 0.02 0.31 0.0 0.06 0.18 0.44 0.04 0.31 0.06 0.41 0.53 0.02 0.04 0.4 0.25 0.12 0.79 1.0 1.0 0.44
SCORES belief 	 0.04 0.02 0.28 0.0 0.02 0.35 0.32 0.08 0.2 0.08 0.42 0.79 0.57 0.19 0.08 0.86 0.05 0.66 1.0 1.0 0.28
SCORES finding 	 0.1 0.02 0.14 0.0 0.06 0.23 0.22 0.06 0.31 0.3 0.19 0.44 0.2 0.21 0.68 0.24 0.1 0.6 1.0 1.0 0.4
SCORES prediction 	 0.13 0.01 0.19 0.0 0.02 0.11 0.77 0.05 0.29 0.43 0.56 0.57 0.15 0.39 0.05 0.53 0.03 0.69 1.0 1.0 0.46
SCORES of 	 0.15 0.09 0.23 0.06 0.1 0.29 0.17 0.21 0.26 0.29 0.2 0.37 0.09 0.08 0.27 0.32 0.16 0.62 0.98 1.0 0.38
SCORES by 	 0.14 0.07 0.14 0.03 0.09 0.24 0.26 0.22 0.26 0.35 0.26 0.68 0.37 0.04 0.19 0.38 0.55 0.6 1.0 1.0 0.32
SCORES about 	 0.04 0.01 0.12 0.0 0.03 0.04 0.09 0.06 0.17 0.14 0.02 0.66 0.13 0.05 0.38 0.21 0.15 0.68 1.0 1.0 0.39
