SCORES the 	 0.74 0.55 0.31 0.61 0.6 0.68 0.46 0.75 0.45 0.51 0.57 0.65 0.61 0.62 0.55 0.46 0.31 0.47 0.29 0.99 0.55
SCORES was 	 0.99 0.99 0.29 0.85 0.05 0.96 0.71 0.31 0.73 0.36 0.88 0.15 0.77 1.0 0.95 0.85 0.8 0.83 0.98 1.0 0.97
SCORES who 	 0.98 0.99 0.95 0.98 0.56 1.0 0.67 0.99 0.99 1.0 0.98 0.02 1.0 1.0 0.99 0.98 0.1 0.03 1.0 1.0 0.94
SCORES that 	 0.96 0.67 0.43 0.94 0.03 0.94 0.7 0.72 0.48 0.99 0.94 0.18 0.06 0.95 0.99 0.73 0.02 0.02 0.96 1.0 0.68
SCORES fact 	 0.99 0.9 0.12 0.98 0.0 0.93 0.16 0.34 0.58 1.0 0.2 0.12 0.81 1.0 1.0 1.0 0.98 0.99 1.0 1.0 1.0
SCORES information 	 1.0 0.06 0.13 0.98 0.16 0.74 0.81 0.07 0.26 1.0 0.0 0.1 0.1 1.0 0.99 0.96 0.87 0.81 1.0 1.0 1.0
SCORES report 	 0.99 0.33 0.3 0.87 0.0 1.0 0.4 0.02 0.24 1.0 0.72 0.14 0.5 1.0 0.99 1.0 0.84 0.98 1.0 1.0 1.0
SCORES belief 	 1.0 0.99 0.09 1.0 0.01 0.99 0.98 0.59 0.87 1.0 0.93 0.08 0.53 1.0 1.0 1.0 0.88 0.72 1.0 1.0 0.94
SCORES finding 	 1.0 0.68 0.03 0.99 0.0 0.89 0.59 0.52 0.45 1.0 0.57 0.42 0.31 1.0 0.99 1.0 0.81 0.92 1.0 1.0 0.99
SCORES prediction 	 1.0 0.87 0.12 0.99 0.25 0.93 0.99 0.04 0.96 1.0 0.82 0.02 0.62 1.0 1.0 1.0 0.7 0.94 1.0 1.0 1.0
SCORES of 	 0.83 0.42 0.53 0.76 0.07 0.72 0.36 0.12 0.47 0.89 0.4 0.35 0.54 0.99 0.83 0.72 0.73 0.74 0.93 1.0 0.96
SCORES by 	 1.0 0.68 0.3 0.83 0.08 0.76 0.62 0.2 0.63 0.98 0.07 0.2 0.56 1.0 0.95 0.95 0.85 0.83 0.99 1.0 0.98
SCORES about 	 0.99 0.2 0.24 0.99 0.0 0.99 0.78 0.31 0.07 1.0 0.9 0.33 0.5 1.0 0.99 1.0 0.71 0.93 1.0 1.0 1.0
