SCORES the 	 0.0 0.62 0.01 0.89 0.98 0.01 0.01 0.99 0.01 1.0 0.96 0.67 0.13 0.55 0.95 1.0 0.97 1.0 1.0 1.0 0.26
SCORES was 	 0.0 0.98 0.0 0.99 1.0 0.01 0.0 1.0 0.0 0.99 0.99 0.99 0.93 1.0 0.38 1.0 1.0 1.0 1.0 1.0 0.01
SCORES that 	 0.0 0.99 0.0 1.0 1.0 0.01 0.0 1.0 0.0 1.0 0.99 0.99 1.0 1.0 0.11 1.0 1.0 1.0 1.0 1.0 0.01
SCORES fact 	 0.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.26 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.17 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 0.0 0.99 0.0 1.0 1.0 0.01 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.46 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.0 0.97 0.0 1.0 1.0 0.0 0.0 1.0 0.06 1.0 1.0 1.0 1.0 1.0 0.23 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 0.0 0.98 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.21 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0 0.31 1.0 1.0 1.0 1.0 1.0 0.45 1.0 0.99 1.0 1.0 1.0 0.0
SCORES of 	 0.01 0.57 0.02 0.92 0.88 0.04 0.02 0.99 0.03 0.96 0.95 0.83 0.82 0.82 0.54 0.99 0.92 1.0 1.0 1.0 0.12
SCORES by 	 0.0 0.34 0.0 1.0 0.96 0.02 0.0 0.99 0.01 0.92 0.96 0.95 0.8 0.99 0.4 1.0 0.99 1.0 1.0 1.0 0.03
SCORES about 	 0.0 0.99 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 0.99 1.0 1.0 0.27 1.0 1.0 1.0 1.0 1.0 0.0
