SCORES the 	 0.32 0.32 0.15 0.26 0.36 0.2 0.17 0.29 0.53 0.15 0.26 0.39 0.16 0.33 0.33 0.05 0.26 0.61 0.05 1.0 0.23
SCORES was 	 0.15 0.05 0.02 0.06 0.02 0.03 0.05 0.11 0.62 0.14 0.0 0.34 0.06 0.71 0.78 0.59 0.52 0.88 0.9 1.0 0.03
SCORES who 	 0.04 0.71 0.0 0.17 0.16 0.97 0.93 0.33 0.03 0.02 0.0 0.04 1.0 1.0 1.0 0.01 1.0 0.02 0.98 1.0 0.01
SCORES that 	 0.55 0.15 0.19 0.47 0.62 0.44 0.46 0.87 0.59 0.82 0.03 0.99 0.11 0.16 0.85 0.16 0.01 0.02 0.91 1.0 0.16
SCORES fact 	 0.43 0.01 0.0 0.04 0.01 0.02 0.04 0.05 0.51 0.12 0.0 0.23 0.0 0.91 0.09 0.83 0.69 0.96 0.61 1.0 0.03
SCORES information 	 0.24 0.02 0.0 0.05 0.01 0.23 0.02 0.01 0.85 0.01 0.0 0.01 0.0 0.6 0.03 0.01 0.06 1.0 0.01 1.0 0.06
SCORES report 	 0.07 0.03 0.0 0.11 0.03 0.54 0.01 0.09 0.47 0.07 0.0 0.1 0.02 1.0 0.45 0.45 0.05 0.99 0.07 1.0 0.03
SCORES belief 	 0.07 0.0 0.0 0.01 0.01 0.01 0.23 0.12 0.62 0.01 0.0 0.03 0.53 0.99 0.0 0.08 0.14 0.99 0.79 1.0 0.03
SCORES finding 	 0.12 0.01 0.0 0.04 0.02 0.01 0.03 0.1 0.09 0.08 0.0 0.26 0.08 0.98 0.14 0.13 0.51 1.0 0.28 1.0 0.03
SCORES prediction 	 0.03 0.0 0.0 0.1 0.49 0.01 0.98 0.96 0.99 0.99 0.0 0.2 0.02 0.98 0.97 0.01 0.0 0.94 0.93 1.0 0.06
SCORES of 	 0.27 0.13 0.05 0.16 0.08 0.05 0.08 0.07 0.3 0.04 0.03 0.3 0.01 0.21 0.08 0.3 0.14 0.68 0.46 1.0 0.15
SCORES by 	 0.19 0.04 0.02 0.09 0.04 0.11 0.15 0.03 0.42 0.03 0.01 0.28 0.03 0.41 0.37 0.63 0.42 0.72 0.89 1.0 0.11
SCORES about 	 0.72 0.03 0.0 0.29 0.01 0.11 0.44 0.0 0.6 0.05 0.0 0.05 0.0 1.0 0.5 0.98 0.02 0.86 0.96 1.0 0.0
