SCORES the 	 0.02 0.05 0.02 0.03 0.02 0.03 0.04 0.02 0.03 0.03 0.03 0.02 0.03 0.28 0.79 0.62 0.93 0.98 0.99 1.0 0.02
SCORES was 	 0.01 0.01 0.01 0.01 0.03 0.01 0.01 0.01 0.03 0.02 0.02 0.01 0.02 0.82 0.82 0.96 0.98 0.99 1.0 1.0 0.01
SCORES that 	 0.01 0.01 0.0 0.01 0.01 0.01 0.01 0.0 0.01 0.01 0.01 0.0 0.01 0.74 0.95 0.95 0.99 1.0 1.0 1.0 0.0
SCORES fact 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.99 0.99 0.99 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.99 0.99 0.99 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.99 0.99 0.99 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.98 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.97 0.98 0.99 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.04 0.05 0.04 0.06 0.04 0.05 0.06 0.03 0.05 0.05 0.05 0.03 0.05 0.51 0.62 0.69 0.87 0.93 0.97 0.99 0.04
SCORES by 	 0.01 0.02 0.01 0.02 0.02 0.01 0.02 0.01 0.02 0.02 0.02 0.01 0.02 0.86 0.93 0.88 0.97 0.99 1.0 1.0 0.01
SCORES about 	 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.96 0.99 0.99 1.0 1.0 1.0 1.0 0.0
