SCORES the 	 0.0 0.01 0.01 0.01 0.01 0.07 0.01 0.27 0.03 0.05 0.02 0.94 0.82 0.95 0.19 0.99 0.99 0.99 1.0 1.0 0.01
SCORES was 	 0.0 0.01 0.01 0.0 0.0 0.03 0.0 0.79 0.01 1.0 0.01 0.98 0.96 0.99 0.94 1.0 1.0 1.0 1.0 1.0 0.01
SCORES that 	 0.0 0.04 0.01 0.01 0.01 0.15 0.03 0.81 0.02 1.0 0.32 0.97 0.12 1.0 0.88 1.0 1.0 1.0 1.0 1.0 0.01
SCORES fact 	 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.69 0.0 1.0 0.0 0.99 0.97 1.0 0.94 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.12 0.0 1.0 0.0 0.99 0.98 1.0 0.94 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.35 0.0 1.0 0.0 0.99 0.83 1.0 0.88 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.0 0.0 0.0 0.0 0.0 0.03 0.02 0.78 0.0 0.99 0.01 1.0 0.98 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.32 0.0 1.0 0.0 0.99 0.91 1.0 0.91 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 0.0 0.0 0.0 0.0 0.04 0.01 0.92 0.0 1.0 0.01 1.0 0.93 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.01 0.04 0.02 0.01 0.03 0.07 0.02 0.6 0.05 0.34 0.04 0.86 0.48 0.52 0.6 0.9 0.98 0.98 0.99 1.0 0.02
SCORES by 	 0.0 0.0 0.01 0.0 0.01 0.07 0.02 0.42 0.01 0.89 0.02 0.99 0.89 0.99 0.86 1.0 1.0 1.0 1.0 1.0 0.01
SCORES about 	 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.25 0.0 1.0 0.01 1.0 0.97 1.0 0.98 1.0 1.0 1.0 1.0 1.0 0.0
