SCORES the 	 0.99 0.02 0.02 1.0 0.04 1.0 0.0 1.0 0.01 0.99 0.15 0.99 0.03 0.99 0.96 1.0 0.97 1.0 1.0 1.0 0.02
SCORES was 	 1.0 0.0 0.0 1.0 0.03 1.0 0.0 1.0 0.01 1.0 0.25 1.0 0.02 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES that 	 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.62 1.0 0.24 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES fact 	 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.6 1.0 0.01 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.03 1.0 0.97 1.0 0.01 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.53 1.0 0.01 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.02 1.0 0.89 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.47 1.0 0.01 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.91 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.97 0.25 0.0 1.0 0.09 0.99 0.38 1.0 0.04 0.99 0.18 0.98 0.05 0.99 0.99 0.99 0.95 1.0 0.99 1.0 0.04
SCORES by 	 1.0 0.0 0.0 1.0 0.01 1.0 0.0 1.0 0.0 1.0 0.71 1.0 0.03 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES about 	 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.86 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
