SCORES the 	 0.3 0.58 0.43 0.66 0.43 0.45 0.44 0.52 0.44 0.55 0.45 0.84 0.25 0.35 0.54 0.46 0.46 0.46 0.25 0.99 0.36
SCORES was 	 0.97 1.0 0.0 0.99 1.0 0.0 1.0 0.98 0.96 1.0 1.0 0.67 0.98 1.0 1.0 1.0 0.9 0.98 1.0 1.0 0.87
SCORES who 	 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.12
SCORES that 	 0.47 0.56 0.43 0.31 0.55 0.13 0.34 0.59 0.44 0.81 0.29 0.66 0.21 0.54 0.79 0.27 0.03 0.07 0.59 1.0 0.37
SCORES fact 	 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0.98 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 1.0 1.0 0.42 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.92 1.0 1.0 1.0 1.0 0.15 1.0 1.0 1.0 0.01
SCORES report 	 0.97 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 0.29 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0
SCORES belief 	 1.0 1.0 0.08 1.0 1.0 0.21 1.0 1.0 1.0 1.0 1.0 0.99 1.0 1.0 1.0 1.0 0.03 1.0 1.0 1.0 0.0
SCORES finding 	 1.0 1.0 0.0 1.0 1.0 0.01 1.0 1.0 1.0 1.0 1.0 0.96 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.07 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0
SCORES of 	 0.82 0.99 0.05 0.97 0.8 0.26 0.93 0.81 0.98 0.91 0.99 0.94 0.92 0.96 0.98 1.0 0.87 0.89 0.96 1.0 0.04
SCORES by 	 0.96 1.0 0.0 0.98 0.99 0.07 0.99 0.83 1.0 0.98 1.0 0.95 1.0 0.99 1.0 0.97 0.95 1.0 0.99 1.0 0.0
SCORES about 	 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
