SCORES the 	 0.15 0.39 0.25 0.22 0.38 0.78 0.32 0.48 0.44 0.25 0.39 0.71 0.59 0.5 0.65 0.36 0.65 0.25 0.26 0.99 0.44
SCORES was 	 0.0 0.0 1.0 0.0 0.11 1.0 1.0 0.0 0.0 1.0 0.95 0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.99 1.0 0.01
SCORES who 	 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES that 	 0.0 0.0 1.0 0.0 0.13 1.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.05
SCORES fact 	 0.0 0.0 1.0 0.0 0.0 0.04 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 0.97 1.0 1.0 1.0 0.0
SCORES information 	 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.06 1.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0
SCORES report 	 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.99 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.99 1.0 0.0
SCORES finding 	 0.0 0.0 1.0 0.0 0.0 0.05 1.0 0.0 0.0 0.25 1.0 0.14 0.0 1.0 1.0 1.0 0.43 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.0 0.0 0.03 0.04 0.06 0.01 1.0 0.0 0.0 0.0 0.72 0.0 0.32 0.98 0.97 0.83 0.72 0.97 0.91 1.0 0.01
SCORES by 	 0.04 0.0 0.6 0.0 0.0 0.08 1.0 0.0 0.0 0.0 0.99 0.0 0.1 1.0 1.0 1.0 1.0 1.0 0.99 1.0 0.0
SCORES about 	 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.01 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0
