SCORES the 	 0.02 0.28 0.11 0.03 0.06 0.34 0.04 0.02 0.31 0.04 0.13 0.32 0.09 0.05 0.58 0.07 0.37 0.89 0.14 1.0 0.06
SCORES was 	 0.0 0.05 0.01 0.0 0.0 0.15 0.01 0.0 0.03 0.0 0.01 0.02 0.0 0.01 0.17 0.1 0.37 0.75 0.86 1.0 0.0
SCORES who 	 0.0 0.0 0.0 0.0 0.0 0.94 0.0 0.0 0.01 0.0 0.0 0.02 0.0 0.0 0.06 0.84 0.98 0.7 0.99 1.0 0.0
SCORES that 	 0.0 0.02 0.0 0.0 0.0 0.27 0.0 0.0 0.03 0.0 0.0 0.05 0.0 0.01 0.11 0.66 0.0 0.01 0.89 1.0 0.0
SCORES fact 	 0.0 0.0 0.0 0.0 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.03 0.9 0.81 0.78 0.91 1.0 0.0
SCORES information 	 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.98 0.53 0.61 0.97 1.0 0.0
SCORES report 	 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.02 0.58 0.05 0.9 0.99 1.0 0.0
SCORES belief 	 0.0 0.0 0.0 0.0 0.0 0.22 0.0 0.0 0.01 0.0 0.0 0.01 0.0 0.0 0.02 0.5 0.52 0.95 0.98 1.0 0.0
SCORES finding 	 0.0 0.0 0.0 0.0 0.0 0.03 0.01 0.0 0.01 0.0 0.0 0.02 0.0 0.0 0.03 0.93 0.83 0.92 0.97 1.0 0.0
SCORES prediction 	 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.7 0.0 0.5 0.87 1.0 0.0
SCORES of 	 0.01 0.06 0.03 0.01 0.02 0.15 0.02 0.01 0.08 0.01 0.03 0.07 0.01 0.03 0.21 0.04 0.11 0.47 0.66 1.0 0.01
SCORES by 	 0.0 0.03 0.01 0.0 0.01 0.15 0.02 0.0 0.04 0.01 0.02 0.04 0.01 0.01 0.13 0.05 0.76 0.82 0.82 1.0 0.01
SCORES about 	 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.43 0.2 0.51 0.97 1.0 0.0
