SCORES the 	 0.24 0.2 0.32 0.15 0.32 0.33 0.1 0.1 0.16 0.08 0.19 0.31 0.26 0.19 0.44 0.06 0.24 0.66 0.02 1.0 0.16
SCORES was 	 0.0 0.11 0.06 0.01 0.08 0.04 0.0 0.01 0.12 0.3 0.22 0.18 0.0 0.12 0.52 0.16 0.1 0.5 0.8 1.0 0.01
SCORES who 	 0.0 0.96 0.29 0.0 0.04 0.9 0.0 0.01 0.2 0.06 0.98 0.03 0.96 1.0 1.0 0.07 0.97 0.0 0.98 1.0 0.01
SCORES that 	 0.01 0.36 0.13 0.08 0.28 0.19 0.01 0.01 0.47 0.48 0.95 0.47 0.01 0.05 0.12 0.16 0.01 0.01 0.74 1.0 0.03
SCORES fact 	 0.0 0.05 0.02 0.0 0.01 0.01 0.0 0.0 0.04 0.01 0.19 0.01 0.49 0.06 0.74 0.88 0.83 0.96 0.48 1.0 0.0
SCORES information 	 0.0 0.01 0.02 0.0 0.0 0.02 0.0 0.0 0.04 0.02 0.06 0.01 0.57 0.29 0.3 0.2 0.05 0.2 0.01 1.0 0.0
SCORES report 	 0.0 0.03 0.02 0.0 0.01 0.01 0.0 0.0 0.03 0.19 0.19 0.09 0.04 0.03 0.86 0.5 0.01 0.95 0.19 1.0 0.01
SCORES belief 	 0.0 0.01 0.01 0.0 0.01 0.01 0.0 0.0 0.01 0.0 0.82 0.04 0.87 0.96 0.1 0.06 0.1 0.99 0.34 1.0 0.0
SCORES finding 	 0.0 0.01 0.01 0.0 0.0 0.0 0.0 0.0 0.02 0.05 0.23 0.03 0.07 0.05 0.33 0.85 0.02 0.71 0.11 1.0 0.0
SCORES prediction 	 0.0 0.0 0.02 0.0 0.01 0.01 0.0 0.0 0.12 0.0 0.23 0.02 0.04 0.55 0.09 0.0 0.02 1.0 0.32 1.0 0.0
SCORES of 	 0.02 0.08 0.1 0.02 0.09 0.06 0.01 0.02 0.15 0.09 0.21 0.24 0.02 0.28 0.38 0.05 0.13 0.59 0.49 1.0 0.03
SCORES by 	 0.01 0.06 0.07 0.01 0.06 0.1 0.0 0.01 0.3 0.06 0.36 0.13 0.22 0.44 0.64 0.41 0.55 0.79 0.76 1.0 0.02
SCORES about 	 0.0 0.01 0.02 0.0 0.01 0.02 0.0 0.0 0.03 0.01 0.19 0.03 0.57 0.34 0.59 0.07 0.44 0.42 0.1 1.0 0.0
