SCORES the 	 0.61 0.34 0.26 0.64 0.64 0.36 0.29 0.54 0.63 0.39 0.61 0.42 0.48 0.3 0.77 0.16 0.43 0.84 0.47 0.99 0.4
SCORES was 	 0.0 0.0 0.98 0.0 1.0 0.04 0.99 0.0 1.0 0.04 1.0 1.0 1.0 0.95 1.0 0.05 0.25 0.74 1.0 1.0 0.98
SCORES who 	 0.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.93 0.0 1.0 1.0 1.0 1.0
SCORES that 	 0.94 0.03 0.91 0.16 0.49 0.47 0.99 0.01 1.0 0.88 0.99 0.18 0.1 0.02 1.0 0.53 0.07 0.0 0.99 1.0 0.03
SCORES fact 	 0.0 0.0 1.0 0.0 1.0 0.01 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.01 0.01 1.0 1.0 1.0 1.0
SCORES information 	 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 0.11 0.99 1.0 1.0 1.0
SCORES report 	 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.01 1.0 1.0 1.0 1.0 1.0 0.01 0.05 1.0 1.0 1.0 1.0
SCORES belief 	 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 0.01 0.27 1.0 1.0 1.0
SCORES finding 	 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.01 0.0 0.34 1.0 1.0 1.0
SCORES prediction 	 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.01 1.0 1.0 1.0 1.0 1.0 0.75 0.0 1.0 1.0 1.0 1.0
SCORES of 	 0.03 0.01 0.71 0.08 0.92 0.1 0.95 0.09 0.75 0.17 0.78 0.97 0.88 0.76 1.0 0.06 0.41 0.92 0.99 1.0 0.81
SCORES by 	 0.0 0.0 0.96 0.0 0.99 0.0 0.99 0.0 0.99 0.67 1.0 0.73 0.99 0.7 1.0 0.02 0.79 0.89 1.0 1.0 0.98
SCORES about 	 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.31 0.0 0.81 1.0 1.0 1.0
