SCORES the 	 0.01 0.94 0.95 0.98 0.76 0.02 0.76 0.01 0.67 0.98 0.96 0.03 0.94 0.96 0.99 0.91 0.98 0.99 1.0 1.0 0.07
SCORES was 	 0.0 0.99 1.0 1.0 0.99 0.0 0.99 0.0 0.92 1.0 1.0 0.0 0.99 1.0 1.0 0.97 1.0 1.0 1.0 1.0 0.03
SCORES that 	 0.0 0.99 0.99 0.99 0.98 0.0 0.55 0.0 0.99 1.0 1.0 0.03 0.97 1.0 1.0 0.99 1.0 1.0 1.0 1.0 0.05
SCORES fact 	 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 0.0 1.0 1.0 1.0 1.0 0.0 0.98 0.0 1.0 1.0 1.0 0.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.01 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 1.0 1.0 1.0 1.0 0.0 0.99 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.02 0.85 0.93 0.97 0.91 0.03 0.63 0.03 0.87 0.95 0.93 0.04 0.82 0.92 0.98 0.89 0.97 0.99 0.99 1.0 0.09
SCORES by 	 0.0 0.96 1.0 0.99 0.92 0.0 0.96 0.0 0.95 1.0 1.0 0.02 0.98 1.0 1.0 0.97 1.0 1.0 1.0 1.0 0.06
SCORES about 	 0.0 1.0 1.0 1.0 1.0 0.0 0.99 0.0 1.0 1.0 1.0 0.01 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
