SCORES the 	 0.47 0.5 0.41 0.61 0.61 0.65 0.71 0.67 0.61 0.64 0.58 0.72 0.41 0.67 0.76 0.48 0.48 0.83 0.2 1.0 0.56
SCORES was 	 0.2 0.22 0.54 0.91 0.65 0.49 0.96 0.94 0.71 0.88 0.4 0.55 0.18 0.47 0.62 0.47 0.74 0.91 0.94 1.0 0.72
SCORES who 	 0.28 0.76 0.79 0.75 0.9 0.94 0.74 0.7 0.2 0.95 0.91 0.16 0.94 1.0 0.99 0.98 1.0 1.0 1.0 1.0 0.79
SCORES that 	 0.51 0.12 0.84 0.47 0.45 0.89 0.93 0.57 0.45 0.96 0.59 0.23 0.09 0.28 0.84 0.56 0.03 0.03 0.96 1.0 0.41
SCORES fact 	 0.14 0.1 0.63 0.92 0.14 0.32 0.62 0.56 0.16 0.85 0.44 0.34 0.13 0.52 0.83 0.6 0.96 0.97 1.0 1.0 0.34
SCORES information 	 0.09 0.13 0.84 0.95 0.85 0.64 0.93 0.85 0.74 0.31 0.24 0.15 0.04 0.86 0.18 0.72 0.83 0.97 1.0 1.0 0.52
SCORES report 	 0.07 0.04 0.24 0.94 0.95 0.93 0.87 0.05 0.91 0.78 0.8 0.09 0.01 0.44 0.87 0.15 0.54 0.96 1.0 1.0 0.1
SCORES belief 	 0.09 0.11 0.91 0.83 0.96 0.54 0.95 0.78 0.95 0.91 0.98 0.08 0.53 0.97 0.65 0.48 0.64 0.95 1.0 1.0 0.93
SCORES finding 	 0.01 0.05 0.24 0.93 0.82 0.82 0.71 0.35 0.71 0.6 0.64 0.36 0.02 0.54 0.62 0.04 0.78 0.95 1.0 1.0 0.82
SCORES prediction 	 0.09 0.13 0.1 0.39 0.79 0.02 0.97 0.69 0.93 0.86 0.83 0.13 0.02 0.96 0.97 0.3 0.2 0.98 1.0 1.0 0.94
SCORES of 	 0.33 0.26 0.57 0.62 0.55 0.7 0.76 0.66 0.5 0.71 0.45 0.49 0.25 0.61 0.63 0.61 0.62 0.84 0.78 1.0 0.62
SCORES by 	 0.45 0.2 0.61 0.81 0.3 0.77 0.46 0.62 0.31 0.78 0.44 0.58 0.43 0.79 0.5 0.48 0.76 0.6 0.97 1.0 0.87
SCORES about 	 0.08 0.22 0.81 0.58 0.33 0.74 0.78 0.73 0.29 0.83 0.41 0.25 0.02 0.93 0.88 0.63 0.95 0.97 1.0 1.0 0.79
