SCORES the 	 0.84 0.52 0.05 1.0 0.99 0.01 0.99 0.98 0.99 0.03 0.99 0.06 1.0 0.98 1.0 1.0 1.0 1.0 1.0 1.0 0.01
SCORES was 	 0.08 0.58 0.01 1.0 0.96 0.0 0.99 1.0 0.99 0.0 1.0 0.97 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.01
SCORES that 	 0.49 0.96 0.01 1.0 0.99 0.0 1.0 1.0 1.0 0.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES fact 	 0.08 0.99 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.04 0.99 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 0.21 0.98 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.09 0.98 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 0.14 0.98 0.01 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.47 0.62 0.27 0.99 0.92 0.03 0.96 0.97 0.95 0.04 0.98 0.78 0.98 0.94 0.99 0.97 0.97 0.99 0.98 1.0 0.03
SCORES by 	 0.42 0.94 0.0 1.0 0.99 0.0 1.0 1.0 1.0 0.0 1.0 0.98 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.01
SCORES about 	 0.63 0.84 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
