SCORES the 	 0.9 0.97 0.36 0.5 0.99 0.01 0.0 0.6 0.74 0.02 0.01 0.99 0.98 0.99 0.99 0.97 0.99 1.0 1.0 1.0 0.01
SCORES was 	 0.99 1.0 0.13 1.0 0.99 0.0 0.0 0.98 0.24 0.0 0.0 1.0 1.0 0.96 0.99 1.0 1.0 0.99 1.0 1.0 0.01
SCORES that 	 1.0 1.0 0.0 1.0 1.0 0.0 0.0 0.99 0.84 0.0 0.0 1.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES fact 	 1.0 1.0 0.01 1.0 1.0 0.0 0.0 1.0 0.37 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 1.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0 0.83 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 1.0 1.0 0.01 1.0 1.0 0.0 0.0 1.0 0.33 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 1.0 1.0 0.01 1.0 1.0 0.0 0.0 0.99 0.9 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 1.0 1.0 0.01 1.0 1.0 0.0 0.0 1.0 0.58 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 1.0 1.0 0.02 1.0 1.0 0.0 0.0 1.0 0.03 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.95 0.98 0.18 0.98 0.96 0.02 0.01 0.84 0.32 0.0 0.02 0.98 0.99 0.98 0.97 0.99 0.98 0.99 0.99 1.0 0.02
SCORES by 	 0.99 0.99 0.03 0.99 1.0 0.01 0.0 0.95 0.77 0.0 0.02 1.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.01
SCORES about 	 1.0 1.0 0.01 1.0 1.0 0.0 0.0 1.0 0.66 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
