SCORES the 	 0.03 0.01 0.02 0.01 0.91 0.97 0.0 1.0 0.01 1.0 0.02 0.03 0.99 0.95 0.99 0.98 0.95 1.0 1.0 1.0 0.01
SCORES was 	 0.01 0.02 0.96 0.03 0.99 0.94 0.02 1.0 0.0 1.0 0.02 0.01 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.01
SCORES that 	 0.0 0.0 0.94 0.02 1.0 0.97 0.0 1.0 0.0 1.0 0.01 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES fact 	 0.0 0.0 0.98 0.01 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.0 0.0 0.99 0.02 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 0.0 0.0 0.9 0.01 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.0 0.0 0.98 0.02 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 0.0 0.0 1.0 0.01 1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 0.0 0.99 0.0 1.0 0.98 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.09 0.04 0.43 0.11 0.76 0.53 0.03 0.73 0.02 0.98 0.08 0.02 0.96 0.79 0.97 0.95 0.96 0.98 0.99 1.0 0.04
SCORES by 	 0.03 0.01 0.93 0.22 0.99 0.92 0.0 0.99 0.0 1.0 0.02 0.0 1.0 0.73 1.0 1.0 0.99 1.0 1.0 1.0 0.01
SCORES about 	 0.0 0.0 1.0 0.04 1.0 1.0 0.0 1.0 0.0 1.0 0.01 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
