SCORES the 	 0.07 0.03 0.95 0.97 0.01 0.93 0.94 0.85 0.92 0.64 0.95 0.96 0.95 0.99 0.99 0.98 0.98 0.98 0.99 1.0 0.98
SCORES was 	 0.06 0.01 0.99 0.99 0.0 0.98 1.0 0.97 0.96 0.95 0.99 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
SCORES that 	 0.04 0.01 1.0 1.0 0.0 0.99 1.0 0.99 0.94 0.97 1.0 0.99 0.98 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
SCORES fact 	 0.01 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.98 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
SCORES information 	 0.03 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
SCORES report 	 0.02 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
SCORES belief 	 0.01 0.0 1.0 1.0 0.0 1.0 1.0 0.99 0.99 0.98 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
SCORES finding 	 0.01 0.0 1.0 1.0 0.0 1.0 1.0 0.98 0.99 0.97 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
SCORES prediction 	 0.03 0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.98 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
SCORES of 	 0.17 0.12 0.9 0.94 0.03 0.85 0.88 0.72 0.71 0.64 0.85 0.92 0.9 0.93 0.97 0.96 0.95 0.94 0.98 0.99 0.94
SCORES by 	 0.06 0.05 0.98 0.99 0.0 0.98 0.99 0.92 0.93 0.89 0.95 0.99 0.97 0.99 1.0 0.99 1.0 0.99 1.0 1.0 0.99
SCORES about 	 0.04 0.0 1.0 1.0 0.0 1.0 1.0 0.99 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
