SCORES the 	 0.06 0.06 0.06 0.19 0.1 0.08 0.11 0.05 0.75 0.58 0.04 0.57 0.77 0.82 0.94 0.87 0.93 0.98 0.99 1.0 0.07
SCORES was 	 0.02 0.01 0.02 0.13 0.04 0.03 0.09 0.01 0.91 0.83 0.02 0.8 0.9 0.88 0.98 0.97 0.98 0.99 1.0 1.0 0.02
SCORES that 	 0.02 0.01 0.02 0.11 0.03 0.02 0.08 0.01 0.94 0.9 0.02 0.88 0.91 0.97 0.99 0.99 0.98 1.0 1.0 1.0 0.01
SCORES fact 	 0.0 0.0 0.0 0.02 0.01 0.0 0.03 0.0 0.98 0.96 0.0 0.97 0.98 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.0 0.0 0.0 0.02 0.0 0.0 0.01 0.0 0.99 0.95 0.0 0.95 0.98 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 0.0 0.0 0.0 0.02 0.01 0.0 0.04 0.0 0.98 0.97 0.0 0.97 0.98 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.0 0.0 0.0 0.06 0.01 0.01 0.05 0.0 0.99 0.98 0.0 0.97 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 0.0 0.0 0.0 0.02 0.0 0.0 0.02 0.0 0.97 0.96 0.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 0.0 0.0 0.05 0.01 0.0 0.07 0.0 0.98 0.99 0.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.13 0.11 0.13 0.2 0.17 0.13 0.19 0.1 0.65 0.57 0.09 0.65 0.7 0.74 0.9 0.85 0.85 0.94 0.97 0.99 0.11
SCORES by 	 0.05 0.04 0.03 0.14 0.09 0.07 0.1 0.03 0.87 0.53 0.04 0.85 0.88 0.92 0.97 0.96 0.97 0.99 1.0 1.0 0.06
SCORES about 	 0.0 0.0 0.0 0.06 0.01 0.01 0.05 0.0 0.97 0.9 0.01 0.94 0.98 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.0
