SCORES the 	 0.09 0.1 0.06 0.12 0.6 0.13 0.59 0.23 0.27 0.12 0.65 0.65 0.76 0.88 0.73 0.9 0.79 0.96 0.99 1.0 0.1
SCORES was 	 0.04 0.04 0.04 0.04 0.7 0.07 0.84 0.15 0.21 0.05 0.85 0.79 0.94 0.97 0.94 0.97 0.97 0.99 1.0 1.0 0.03
SCORES who 	 0.01 0.0 0.0 0.02 0.86 0.02 0.94 0.05 0.07 0.0 0.98 0.91 1.0 0.98 0.99 1.0 1.0 1.0 1.0 1.0 0.0
SCORES that 	 0.03 0.03 0.02 0.04 0.8 0.08 0.93 0.17 0.55 0.04 0.96 0.61 0.99 0.97 0.98 1.0 0.99 1.0 1.0 1.0 0.01
SCORES fact 	 0.0 0.0 0.0 0.01 0.95 0.03 0.96 0.03 0.19 0.01 0.96 0.92 0.99 0.99 0.99 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.01 0.01 0.01 0.02 0.86 0.02 0.94 0.07 0.05 0.01 0.95 0.85 0.99 0.97 0.98 1.0 0.99 1.0 1.0 1.0 0.0
SCORES report 	 0.01 0.0 0.0 0.0 0.92 0.01 0.99 0.04 0.2 0.0 0.99 0.91 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.02 0.01 0.01 0.01 0.93 0.03 0.99 0.09 0.59 0.01 0.98 0.96 1.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 0.01 0.01 0.0 0.01 0.9 0.04 0.97 0.04 0.18 0.02 0.98 0.97 1.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 0.01 0.0 0.0 0.01 0.89 0.01 0.95 0.05 0.27 0.0 0.93 0.94 1.0 0.97 0.99 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.12 0.11 0.09 0.16 0.63 0.16 0.67 0.21 0.3 0.13 0.59 0.52 0.72 0.81 0.72 0.89 0.8 0.93 0.97 0.99 0.12
SCORES by 	 0.06 0.03 0.04 0.11 0.57 0.11 0.74 0.15 0.26 0.05 0.79 0.65 0.9 0.9 0.92 0.97 0.95 0.99 1.0 1.0 0.04
SCORES about 	 0.01 0.0 0.0 0.01 0.97 0.01 0.9 0.05 0.16 0.01 0.99 0.92 0.99 0.99 0.99 1.0 1.0 1.0 1.0 1.0 0.0
