SCORES the 	 0.01 0.88 0.01 0.15 0.01 0.81 0.99 0.87 0.07 0.17 0.91 0.33 0.99 0.98 0.99 0.99 0.95 1.0 1.0 1.0 0.3
SCORES was 	 0.0 0.96 0.0 0.18 0.0 0.98 1.0 0.98 0.01 0.92 0.99 0.96 1.0 1.0 1.0 1.0 0.99 1.0 1.0 1.0 0.36
SCORES that 	 0.0 0.97 0.0 0.3 0.0 0.82 1.0 0.99 0.0 0.82 0.99 0.97 1.0 1.0 1.0 1.0 0.99 1.0 1.0 1.0 0.78
SCORES fact 	 0.0 1.0 0.0 0.82 0.0 0.96 1.0 1.0 0.0 1.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.97
SCORES information 	 0.0 0.95 0.0 0.15 0.0 0.97 1.0 1.0 0.0 0.99 1.0 0.92 1.0 1.0 1.0 1.0 0.98 1.0 1.0 1.0 0.97
SCORES report 	 0.0 1.0 0.0 0.75 0.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
SCORES belief 	 0.0 1.0 0.0 0.7 0.0 1.0 1.0 1.0 0.0 1.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.95
SCORES finding 	 0.0 0.99 0.0 0.65 0.0 0.99 1.0 1.0 0.0 1.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.98
SCORES prediction 	 0.0 0.99 0.0 0.57 0.0 0.98 1.0 1.0 0.0 1.0 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.98
SCORES of 	 0.03 0.88 0.03 0.43 0.03 0.72 0.95 0.9 0.06 0.67 0.94 0.66 0.98 0.92 0.98 0.98 0.93 0.99 0.99 1.0 0.4
SCORES by 	 0.0 0.88 0.0 0.15 0.0 0.67 1.0 0.97 0.0 0.89 0.99 0.9 1.0 1.0 1.0 1.0 0.98 1.0 1.0 1.0 0.2
SCORES about 	 0.0 0.99 0.0 0.94 0.0 0.99 1.0 1.0 0.0 0.99 1.0 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.99
