SCORES the 	 0.06 0.95 0.71 0.99 0.04 0.16 0.18 0.99 0.98 0.98 0.64 0.92 0.97 0.97 0.98 0.98 0.98 0.99 1.0 1.0 0.02
SCORES was 	 0.03 0.98 0.7 1.0 0.01 0.03 0.26 1.0 0.99 0.99 0.9 0.96 1.0 0.99 0.99 0.99 0.99 1.0 1.0 1.0 0.0
SCORES that 	 0.02 0.98 0.69 1.0 0.04 0.11 0.07 1.0 1.0 1.0 0.99 0.98 1.0 1.0 0.99 0.99 1.0 1.0 1.0 1.0 0.0
SCORES fact 	 0.0 1.0 0.89 1.0 0.01 0.08 0.25 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES information 	 0.0 1.0 0.47 1.0 0.0 0.06 0.21 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES report 	 0.0 1.0 0.79 1.0 0.0 0.09 0.05 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES belief 	 0.0 1.0 0.56 1.0 0.0 0.06 0.08 1.0 1.0 1.0 0.98 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES finding 	 0.0 1.0 0.65 1.0 0.0 0.03 0.07 1.0 1.0 1.0 0.99 0.99 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 1.0 0.7 1.0 0.0 0.09 0.11 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
SCORES of 	 0.1 0.9 0.62 0.94 0.11 0.27 0.22 0.97 0.93 0.96 0.86 0.89 0.93 0.97 0.94 0.9 0.94 0.98 0.99 1.0 0.03
SCORES by 	 0.02 0.94 0.42 0.99 0.04 0.21 0.09 1.0 0.99 0.99 0.96 0.94 0.98 0.99 0.99 0.99 0.99 1.0 1.0 1.0 0.01
SCORES about 	 0.0 1.0 0.82 1.0 0.0 0.05 0.17 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0
