SCORES the 	 0.64 0.57 0.64 0.4 0.62 0.38 0.6 0.49 0.73 0.73 0.5 0.32 0.56 0.6 0.67 0.67 0.65 0.91 0.32 0.99 0.47
SCORES was 	 0.67 0.01 0.03 1.0 0.0 0.16 0.95 0.98 0.94 0.99 0.03 0.03 0.67 0.88 0.87 0.83 0.74 1.0 1.0 1.0 0.62
SCORES who 	 1.0 0.0 0.0 1.0 0.0 0.14 1.0 1.0 0.98 0.94 0.0 0.0 0.97 1.0 1.0 0.4 1.0 1.0 1.0 1.0 0.9
SCORES that 	 0.98 0.52 0.93 0.96 0.07 0.55 0.73 0.42 0.39 0.99 0.87 0.87 0.46 0.06 0.77 0.94 0.02 1.0 0.98 1.0 0.62
SCORES fact 	 0.92 0.0 0.01 1.0 0.0 0.0 0.94 0.99 0.83 1.0 0.22 0.08 0.64 0.99 0.92 0.9 0.55 1.0 1.0 1.0 0.82
SCORES information 	 0.91 0.0 0.01 1.0 0.01 0.02 0.74 1.0 1.0 1.0 0.3 0.0 0.85 1.0 0.84 0.87 0.83 1.0 1.0 1.0 0.38
SCORES report 	 0.75 0.02 0.03 1.0 0.0 0.47 1.0 1.0 0.99 1.0 0.67 0.0 0.77 1.0 0.88 0.93 0.09 1.0 1.0 1.0 0.29
SCORES belief 	 0.38 0.04 0.0 1.0 0.0 0.0 1.0 1.0 0.97 1.0 0.06 0.0 0.88 1.0 0.99 0.97 0.27 1.0 1.0 1.0 0.23
SCORES finding 	 0.48 0.01 0.0 1.0 0.0 0.02 1.0 1.0 0.96 1.0 0.03 0.39 0.69 1.0 0.94 0.98 0.55 1.0 1.0 1.0 0.5
SCORES prediction 	 0.97 0.01 0.11 1.0 0.0 0.09 1.0 1.0 0.88 1.0 0.99 0.02 0.88 0.98 0.7 0.99 0.06 1.0 1.0 1.0 0.09
SCORES of 	 0.64 0.09 0.14 0.95 0.04 0.1 0.59 0.76 0.26 0.98 0.08 0.27 0.64 0.28 0.51 0.84 0.28 1.0 0.97 1.0 0.46
SCORES by 	 0.67 0.02 0.06 1.0 0.01 0.1 0.94 0.96 0.65 0.79 0.03 0.28 0.87 0.96 0.95 0.88 0.73 1.0 0.99 1.0 0.46
SCORES about 	 0.8 0.01 0.02 1.0 0.0 0.0 1.0 0.99 0.75 1.0 0.0 0.14 0.91 0.99 0.99 0.95 0.81 1.0 1.0 1.0 0.43
