SCORES the 	 0.03 0.05 0.06 0.09 0.05 0.03 0.03 0.08 0.1 0.09 0.33 0.16 0.04 0.49 0.68 0.65 0.79 0.96 0.99 1.0 0.06
SCORES was 	 0.01 0.02 0.02 0.04 0.02 0.01 0.01 0.04 0.04 0.06 0.62 0.18 0.02 0.76 0.81 0.84 0.89 0.99 1.0 1.0 0.02
SCORES that 	 0.01 0.01 0.02 0.05 0.01 0.01 0.01 0.03 0.04 0.04 0.8 0.22 0.02 0.96 0.84 0.94 0.95 1.0 1.0 1.0 0.02
SCORES fact 	 0.0 0.0 0.01 0.02 0.01 0.0 0.0 0.01 0.01 0.02 0.96 0.14 0.01 0.96 0.98 0.99 0.99 1.0 1.0 1.0 0.01
SCORES information 	 0.0 0.0 0.01 0.02 0.0 0.0 0.0 0.01 0.02 0.03 0.92 0.1 0.0 0.94 0.95 0.98 0.98 1.0 1.0 1.0 0.0
SCORES report 	 0.0 0.0 0.01 0.01 0.0 0.0 0.0 0.0 0.01 0.02 0.94 0.09 0.0 0.98 0.97 0.99 0.99 1.0 1.0 1.0 0.0
SCORES belief 	 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.01 0.01 0.92 0.06 0.0 0.96 0.96 0.98 0.98 1.0 1.0 1.0 0.0
SCORES finding 	 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.01 0.01 0.02 0.98 0.13 0.0 0.99 0.98 0.99 0.99 1.0 1.0 1.0 0.0
SCORES prediction 	 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.01 0.01 0.96 0.08 0.0 0.99 0.94 0.99 0.99 1.0 1.0 1.0 0.0
SCORES of 	 0.09 0.08 0.11 0.16 0.11 0.08 0.08 0.13 0.15 0.15 0.43 0.22 0.09 0.63 0.65 0.64 0.72 0.92 0.96 0.99 0.12
SCORES by 	 0.02 0.02 0.03 0.05 0.03 0.01 0.01 0.03 0.05 0.07 0.64 0.13 0.02 0.8 0.89 0.87 0.92 0.99 1.0 1.0 0.03
SCORES about 	 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.01 0.01 0.92 0.05 0.0 0.98 0.96 0.99 0.99 1.0 1.0 1.0 0.0
