SCORES the 	 0.65 0.52 0.36 0.56 0.58 0.43 0.54 0.73 0.72 0.61 0.59 0.78 0.68 0.66 0.69 0.15 0.36 0.78 0.42 1.0 0.56
SCORES was 	 0.01 0.01 0.95 0.98 0.95 0.65 0.53 0.64 0.99 0.98 0.9 0.8 0.81 0.97 0.3 0.92 0.38 0.99 1.0 1.0 0.78
SCORES who 	 0.01 0.03 0.26 0.95 0.34 0.95 0.78 0.53 0.83 1.0 0.97 0.91 0.97 1.0 0.91 0.94 0.87 0.99 1.0 1.0 0.95
SCORES that 	 0.01 0.43 0.54 0.4 0.83 0.98 0.9 0.46 0.52 0.99 0.84 0.97 0.18 0.99 0.14 0.6 0.0 0.03 0.98 1.0 0.79
SCORES fact 	 0.04 0.03 0.98 1.0 0.53 0.14 0.17 0.88 1.0 0.97 0.67 0.38 0.91 0.96 0.17 0.84 0.34 1.0 1.0 1.0 0.36
SCORES information 	 0.0 0.0 0.99 0.99 0.47 0.25 0.49 0.89 1.0 0.98 0.71 0.85 0.89 1.0 0.5 0.65 0.49 1.0 1.0 1.0 0.69
SCORES report 	 0.05 0.03 0.99 1.0 0.96 0.93 0.11 0.99 1.0 1.0 0.93 0.99 0.97 0.99 0.79 0.91 0.03 1.0 1.0 1.0 0.84
SCORES belief 	 0.01 0.81 0.97 0.99 0.71 0.2 0.05 0.86 0.96 0.85 0.84 0.97 0.66 0.99 0.62 0.9 0.01 1.0 1.0 1.0 0.32
SCORES finding 	 0.0 0.01 0.99 0.99 0.76 0.01 0.04 0.69 1.0 0.97 0.56 0.87 0.74 0.94 0.2 0.92 0.27 1.0 1.0 1.0 0.71
SCORES prediction 	 0.0 0.0 1.0 0.99 1.0 0.07 0.01 0.63 0.93 1.0 0.94 0.36 0.31 1.0 0.54 0.97 0.0 1.0 1.0 1.0 0.21
SCORES of 	 0.1 0.33 0.87 0.85 0.32 0.2 0.48 0.64 0.69 0.68 0.51 0.67 0.7 0.78 0.45 0.55 0.34 0.95 0.96 1.0 0.47
SCORES by 	 0.08 0.22 0.84 0.74 0.78 0.31 0.22 0.77 0.79 0.47 0.66 0.87 0.7 0.91 0.71 0.88 0.59 0.98 0.99 1.0 0.62
SCORES about 	 0.03 0.01 0.98 0.99 0.79 0.27 0.41 0.91 0.99 0.85 0.71 0.93 0.82 0.92 0.26 0.87 0.69 1.0 1.0 1.0 0.85
