SCORES the 	 0.62 0.45 0.32 0.68 0.68 0.36 0.42 0.72 0.55 0.44 0.59 0.65 0.53 0.81 0.77 0.39 0.43 0.59 0.94 1.0 0.54
SCORES was 	 0.56 0.31 0.15 0.69 0.61 0.46 0.37 0.56 0.41 0.35 0.79 0.33 0.12 0.98 0.67 0.57 0.5 0.92 1.0 1.0 0.7
SCORES who 	 0.84 0.08 0.01 0.29 0.87 0.53 0.93 0.98 0.87 0.98 0.98 0.76 0.53 1.0 0.95 0.9 0.94 0.99 1.0 1.0 0.7
SCORES that 	 0.82 0.78 0.37 0.67 0.8 0.08 0.61 0.88 0.23 0.79 0.92 0.46 0.08 0.93 0.81 0.48 0.01 0.36 1.0 1.0 0.66
SCORES fact 	 0.71 0.36 0.1 0.95 0.58 0.31 0.49 0.73 0.42 0.54 0.81 0.23 0.16 1.0 0.76 0.28 0.66 0.98 1.0 1.0 0.81
SCORES information 	 0.73 0.13 0.17 0.92 0.97 0.18 0.67 0.66 0.64 0.57 0.77 0.53 0.03 1.0 0.82 0.48 0.71 0.97 1.0 1.0 0.89
SCORES report 	 0.22 0.16 0.14 0.4 0.56 0.21 0.5 0.64 0.46 0.49 0.85 0.1 0.18 1.0 0.83 0.24 0.45 0.95 1.0 1.0 0.63
SCORES belief 	 0.88 0.8 0.15 0.86 0.93 0.3 0.39 0.94 0.49 0.64 0.67 0.15 0.22 0.99 0.42 0.51 0.49 0.93 1.0 1.0 0.88
SCORES finding 	 0.34 0.44 0.26 0.81 0.88 0.1 0.7 0.72 0.16 0.3 0.84 0.17 0.08 1.0 0.83 0.1 0.37 0.94 1.0 1.0 0.68
SCORES prediction 	 0.56 0.11 0.09 0.51 0.94 0.19 0.93 0.89 0.68 0.79 0.98 0.58 0.03 1.0 0.78 0.18 0.49 0.96 1.0 1.0 0.83
SCORES of 	 0.51 0.34 0.24 0.67 0.49 0.31 0.4 0.57 0.53 0.45 0.64 0.37 0.37 0.89 0.57 0.45 0.58 0.82 0.98 0.99 0.57
SCORES by 	 0.43 0.35 0.13 0.54 0.71 0.25 0.58 0.83 0.58 0.43 0.73 0.53 0.26 0.95 0.66 0.52 0.73 0.93 1.0 1.0 0.71
SCORES about 	 0.67 0.55 0.4 0.86 0.73 0.07 0.63 0.8 0.46 0.56 0.85 0.27 0.33 1.0 0.89 0.44 0.54 0.98 1.0 1.0 0.67
