Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	4.432	4.415	The insinuation that the teacher failed the student was only a malicious smear.	[(0.977, 'the'), (0.975, 'insinuation'), (0.999, 'that'), (0.983, 'the'), (1.0, 'teacher'), (1.0, 'failed'), (0.999, 'the'), (1.0, 'student'), (0.004, 'was')]
exp.d.1	was	5.328	5.343	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.	[(0.023, 'the'), (0.935, 'insinuation'), (0.996, 'that'), (0.992, 'the'), (0.999, 'teacher'), (1.0, 'who'), (0.14, 'the'), (1.0, 'principal'), (1.0, 'who'), (1.0, 'excelled'), (0.993, 'in'), (1.0, 'leadership'), (1.0, 'liked'), (1.0, 'failed'), (0.999, 'the'), (1.0, 'student'), (0.004, 'was')]
exp.a.1	was	5.305	5.305	The insinuation was only a malicious smear.	[(0.999, 'the'), (0.987, 'insinuation'), (0.004, 'was')]
exp.c.1	was	5.887	5.514	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.	[(0.98, 'the'), (0.608, 'insinuation'), (0.009, 'that'), (0.969, 'the'), (0.999, 'teacher'), (1.0, 'who'), (0.992, 'the'), (1.0, 'principal'), (1.0, 'liked'), (1.0, 'failed'), (0.999, 'the'), (1.0, 'student'), (0.004, 'was')]
exp.c.2	seemed	9.279	8.852	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.	[(0.98, 'the'), (1.0, 'certainty'), (0.009, 'that'), (0.969, 'the'), (1.0, 'doctor'), (1.0, 'who'), (0.992, 'the'), (1.0, 'colleague'), (0.963, 'mistrusted'), (1.0, 'cured'), (0.999, 'the'), (1.0, 'patients'), (0.0, 'seemed')]
exp.b.2	seemed	9.197	9.197	The certainty that the doctor cured the patients seemed hard to believe.	[(0.977, 'the'), (1.0, 'certainty'), (0.999, 'that'), (0.983, 'the'), (1.0, 'doctor'), (1.0, 'cured'), (0.999, 'the'), (1.0, 'patients'), (0.0, 'seemed')]
exp.a.2	seemed	10.392	10.392	The certainty seemed hard to believe.	[(0.999, 'the'), (1.0, 'certainty'), (0.0, 'seemed')]
exp.d.2	seemed	9.191	9.245	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.	[(0.023, 'the'), (1.0, 'certainty'), (0.996, 'that'), (0.992, 'the'), (1.0, 'doctor'), (1.0, 'who'), (0.14, 'the'), (1.0, 'colleague'), (1.0, 'who'), (1.0, 'discovered'), (1.0, 'new'), (1.0, 'therapies'), (0.963, 'mistrusted'), (1.0, 'cured'), (0.999, 'the'), (1.0, 'patients'), (0.0, 'seemed')]
exp.b.3	was	8.06	8.06	The understanding that the president appointed the commander was entirely bogus.	[(0.977, 'the'), (1.0, 'understanding'), (0.999, 'that'), (0.983, 'the'), (1.0, 'president'), (1.0, 'appointed'), (0.999, 'the'), (1.0, 'commander'), (0.004, 'was')]
exp.d.3	was	8.248	8.187	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.	[(0.023, 'the'), (0.999, 'understanding'), (0.996, 'that'), (0.992, 'the'), (1.0, 'president'), (1.0, 'who'), (0.14, 'the'), (1.0, 'farmer'), (1.0, 'who'), (1.0, 'implemented'), (1.0, 'agricultural'), (1.0, 'policies'), (1.0, 'admired'), (1.0, 'appointed'), (0.999, 'the'), (1.0, 'commander'), (0.004, 'was')]
exp.c.3	was	8.273	8.267	The understanding that the president who the farmer admired appointed the commander was entirely bogus.	[(0.98, 'the'), (0.998, 'understanding'), (0.009, 'that'), (0.969, 'the'), (1.0, 'president'), (1.0, 'who'), (0.992, 'the'), (1.0, 'farmer'), (1.0, 'admired'), (1.0, 'appointed'), (0.999, 'the'), (1.0, 'commander'), (0.004, 'was')]
