Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	5.993	5.065	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	7.721	6.675	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	5.305	5.305	The insinuation was only a malicious smear.
exp.c.1	was	6.609	4.868	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	10.3	10.502	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	9.944	8.975	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.392	10.392	The certainty seemed hard to believe.
exp.d.2	seemed	10.011	10.147	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	7.88	7.795	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	7.937	7.801	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	7.572	6.735	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	6.387	6.387	The understanding was entirely bogus.
exp.b.4	appeared	12.161	11.117	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	11.926	10.76	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	12.947	11.043	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	9.242	9.242	The guess appeared on TV.
exp.d.5	drove	12.007	11.266	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	10.469	9.655	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	11.297	10.498	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.848	11.848	The conviction drove Jill crazy.
exp.c.6	became	9.265	9.103	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.
