Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	4.654	4.481	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	7.137	6.203	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	5.305	5.305	The insinuation was only a malicious smear.
exp.c.1	was	5.765	5.395	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	9.629	9.03	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	9.919	9.35	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.392	10.392	The certainty seemed hard to believe.
exp.d.2	seemed	11.104	11.122	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	8.227	8.12	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	8.566	8.341	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	8.085	7.494	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	6.387	6.387	The understanding was entirely bogus.
exp.b.4	appeared	10.609	10.145	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	12.495	11.63	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	12.773	12.671	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	9.242	9.242	The guess appeared on TV.
exp.d.5	drove	11.741	11.514	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	10.522	10.531	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	11.234	11.198	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.848	11.848	The conviction drove Jill crazy.
exp.c.6	became	10.789	10.687	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.
exp.d.6	became	9.007	9.28	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.
exp.a.6	became	7.931	7.931	The story became widely known.
exp.b.6	became	9.883	9.741	The story that the psychiatrist diagnosed the patient became widely known.
exp.b.7	was	5.79	5.698	The sense that the driver phoned the tourist was absolutely true.
exp.a.7	was	6.477	6.477	The sense was absolutely true.
exp.c.7	was	7.382	6.275	The sense that the driver who the guide called phoned the tourist was absolutely true.
exp.d.7	was	8.087	7.924	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.
exp.c.8	appeared	11.42	10.81	The perception that the actor who the fans loved greeted the director appeared to be true.
exp.b.8	appeared	11.081	11.02	The perception that the actor greeted the director appeared to be true.
exp.d.8	appeared	12.414	12.278	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.
exp.a.8	appeared	11.018	11.018	The perception appeared to be true.
exp.c.9	proved	10.128	10.118	The assertion that the banker who the analyst defrauded trusted the customer proved to be made up.
