Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	5.265	4.837	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	7.093	5.827	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	5.305	5.305	The insinuation was only a malicious smear.
exp.c.1	was	6.626	6.124	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	10.673	9.884	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	10.613	9.693	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.392	10.392	The certainty seemed hard to believe.
exp.d.2	seemed	11.188	10.983	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	8.479	7.902	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	8.686	8.909	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	8.645	8.424	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	6.387	6.387	The understanding was entirely bogus.
exp.b.4	appeared	12.862	11.28	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	12.651	12.348	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	12.902	12.568	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	9.242	9.242	The guess appeared on TV.
exp.d.5	drove	11.658	11.431	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	10.633	10.69	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	10.934	10.692	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.848	11.848	The conviction drove Jill crazy.
exp.c.6	became	10.177	10.09	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.
exp.d.6	became	8.57	8.396	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.
exp.a.6	became	7.931	7.931	The story became widely known.
exp.b.6	became	9.978	9.832	The story that the psychiatrist diagnosed the patient became widely known.
exp.b.7	was	6.857	5.269	The sense that the driver phoned the tourist was absolutely true.
exp.a.7	was	6.477	6.477	The sense was absolutely true.
exp.c.7	was	7.961	6.881	The sense that the driver who the guide called phoned the tourist was absolutely true.
exp.d.7	was	8.404	8.581	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.
exp.c.8	appeared	11.608	11.4	The perception that the actor who the fans loved greeted the director appeared to be true.
exp.b.8	appeared	11.149	11.043	The perception that the actor greeted the director appeared to be true.
exp.d.8	appeared	11.363	10.974	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.
exp.a.8	appeared	11.018	11.018	The perception appeared to be true.
exp.c.9	proved	10.657	10.472	The assertion that the banker who the analyst defrauded trusted the customer proved to be made up.
exp.d.9	proved	10.708	10.907	The assertion that the banker who the analyst who overlooked suspicious transactions defrauded trusted the customer proved to be made up.
exp.a.9	proved	9.174	9.174	The assertion proved to be made up.
exp.b.9	proved	9.359	9.456	The assertion that the banker trusted the customer proved to be made up.
exp.c.10	was	7.085	6.721	The impression that the judge who the attorney hated acquitted the defendant was a lie.
exp.d.10	was	6.242	6.462	The impression that the judge who the attorney who presented compelling evidence hated acquitted the defendant was a lie.
exp.a.10	was	4.189	4.189	The impression was a lie.
exp.b.10	was	3.037	2.799	The impression that the judge acquitted the defendant was a lie.
exp.d.11	seemed	10.821	10.665	The observation that the neighbour who the woman who heard rumors distrusted poisoned the dog seemed to be a malicious smear.
exp.b.11	seemed	7.794	7.729	The observation that the neighbour poisoned the dog seemed to be a malicious smear.
exp.c.11	seemed	11.622	10.815	The observation that the neighbour who the woman distrusted poisoned the dog seemed to be a malicious smear.
exp.a.11	seemed	8.706	8.706	The observation seemed to be a malicious smear.
exp.a.12	was	4.418	4.418	The reminder was sad to hear.
exp.c.12	was	8.801	8.318	The reminder that the actor who the producer blamed got very sick was sad to hear.
exp.d.12	was	8.605	8.375	The reminder that the actor who the producer who directed scenes blamed got very sick was sad to hear.
exp.b.12	was	8.043	5.981	The reminder that the actor got very sick was sad to hear.
exp.c.13	was	5.813	5.397	The indication that the captain who the crew trusted commanded the sailor was nice to hear.
exp.a.13	was	5.012	5.012	The indication was nice to hear.
exp.d.13	was	5.894	5.8	The indication that the captain who the crew who saved lives trusted commanded the sailor was nice to hear.
