Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	4.421	4.425	The insinuation that the teacher failed the student was only a malicious smear.	[(0.867, 'the'), (0.581, 'insinuation'), (0.921, 'that'), (0.808, 'the'), (0.998, 'teacher'), (1.0, 'failed'), (0.988, 'the'), (1.0, 'student'), (0.01, 'was')]
exp.d.1	was	6.841	5.815	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.	[(0.053, 'the'), (0.134, 'insinuation'), (0.015, 'that'), (0.049, 'the'), (0.002, 'teacher'), (0.81, 'who'), (0.029, 'the'), (0.001, 'principal'), (0.996, 'who'), (0.988, 'excelled'), (0.691, 'in'), (0.997, 'leadership'), (0.998, 'liked'), (1.0, 'failed'), (0.988, 'the'), (1.0, 'student'), (0.01, 'was')]
exp.a.1	was	5.305	5.305	The insinuation was only a malicious smear.	[(0.988, 'the'), (0.974, 'insinuation'), (0.01, 'was')]
exp.c.1	was	6.936	6.52	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.	[(0.075, 'the'), (0.226, 'insinuation'), (0.006, 'that'), (0.059, 'the'), (0.997, 'teacher'), (0.983, 'who'), (0.679, 'the'), (0.991, 'principal'), (0.998, 'liked'), (1.0, 'failed'), (0.988, 'the'), (1.0, 'student'), (0.01, 'was')]
exp.c.2	seemed	9.615	8.933	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.	[(0.075, 'the'), (0.807, 'certainty'), (0.006, 'that'), (0.059, 'the'), (0.997, 'doctor'), (0.983, 'who'), (0.679, 'the'), (0.99, 'colleague'), (0.762, 'mistrusted'), (1.0, 'cured'), (0.988, 'the'), (1.0, 'patients'), (0.0, 'seemed')]
exp.b.2	seemed	9.483	9.363	The certainty that the doctor cured the patients seemed hard to believe.	[(0.867, 'the'), (0.979, 'certainty'), (0.921, 'that'), (0.808, 'the'), (0.995, 'doctor'), (1.0, 'cured'), (0.988, 'the'), (1.0, 'patients'), (0.0, 'seemed')]
exp.a.2	seemed	10.392	10.392	The certainty seemed hard to believe.	[(0.988, 'the'), (1.0, 'certainty'), (0.0, 'seemed')]
exp.d.2	seemed	10.926	10.88	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.	[(0.053, 'the'), (0.005, 'certainty'), (0.015, 'that'), (0.049, 'the'), (0.002, 'doctor'), (0.81, 'who'), (0.029, 'the'), (0.001, 'colleague'), (0.996, 'who'), (0.992, 'discovered'), (0.996, 'new'), (0.996, 'therapies'), (0.762, 'mistrusted'), (1.0, 'cured'), (0.988, 'the'), (1.0, 'patients'), (0.0, 'seemed')]
exp.b.3	was	8.102	8.06	The understanding that the president appointed the commander was entirely bogus.	[(0.867, 'the'), (0.984, 'understanding'), (0.921, 'that'), (0.808, 'the'), (0.998, 'president'), (1.0, 'appointed'), (0.988, 'the'), (1.0, 'commander'), (0.01, 'was')]
exp.d.3	was	8.434	8.529	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.	[(0.053, 'the'), (0.003, 'understanding'), (0.015, 'that'), (0.049, 'the'), (0.002, 'president'), (0.81, 'who'), (0.029, 'the'), (0.002, 'farmer'), (0.996, 'who'), (0.957, 'implemented'), (0.983, 'agricultural'), (0.994, 'policies'), (0.998, 'admired'), (1.0, 'appointed'), (0.988, 'the'), (1.0, 'commander'), (0.01, 'was')]
