Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	4.699	3.97	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	6.529	5.907	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	5.364	5.287	The insinuation was only a malicious smear.
exp.c.1	was	4.815	4.247	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	8.876	8.544	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	10.088	8.947	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.403	10.398	The certainty seemed hard to believe.
exp.d.2	seemed	10.123	9.737	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	7.782	7.042	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	8.323	8.048	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	7.723	7.373	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	6.387	6.387	The understanding was entirely bogus.
exp.b.4	appeared	11.613	10.95	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	10.983	10.735	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	12.193	11.219	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	9.633	9.296	The guess appeared on TV.
exp.d.5	drove	11.448	10.675	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	11.814	10.872	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	11.473	10.276	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.848	11.848	The conviction drove Jill crazy.
