Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	5.475	4.708	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	5.912	4.953	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	5.571	5.31	The insinuation was only a malicious smear.
exp.c.1	was	5.929	4.821	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	9.169	8.838	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	10.17	9.452	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.433	10.351	The certainty seemed hard to believe.
exp.d.2	seemed	9.499	9.178	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	8.407	7.609	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	8.143	7.295	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	7.309	5.449	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	6.443	6.386	The understanding was entirely bogus.
exp.b.4	appeared	13.976	10.997	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	14.161	12.003	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	13.442	11.134	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	11.914	9.331	The guess appeared on TV.
exp.d.5	drove	11.206	10.583	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	10.541	10.619	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	11.837	10.411	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.833	11.681	The conviction drove Jill crazy.
exp.c.6	became	8.958	8.352	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.
exp.d.6	became	9.773	9.452	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.
exp.a.6	became	7.977	7.955	The story became widely known.
exp.b.6	became	9.845	9.252	The story that the psychiatrist diagnosed the patient became widely known.
exp.b.7	was	6.536	5.882	The sense that the driver phoned the tourist was absolutely true.
exp.a.7	was	6.796	6.56	The sense was absolutely true.
exp.c.7	was	5.614	3.565	The sense that the driver who the guide called phoned the tourist was absolutely true.
exp.d.7	was	5.73	4.844	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.
exp.c.8	appeared	10.814	10.306	The perception that the actor who the fans loved greeted the director appeared to be true.
exp.b.8	appeared	11.055	10.838	The perception that the actor greeted the director appeared to be true.
exp.d.8	appeared	10.542	9.836	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.
exp.a.8	appeared	10.988	11.017	The perception appeared to be true.
exp.c.9	proved	10.943	10.688	The assertion that the banker who the analyst defrauded trusted the customer proved to be made up.
exp.d.9	proved	10.746	10.483	The assertion that the banker who the analyst who overlooked suspicious transactions defrauded trusted the customer proved to be made up.
exp.a.9	proved	9.319	9.179	The assertion proved to be made up.
exp.b.9	proved	10.133	9.525	The assertion that the banker trusted the customer proved to be made up.
exp.c.10	was	3.827	2.953	The impression that the judge who the attorney hated acquitted the defendant was a lie.
exp.d.10	was	4.974	4.384	The impression that the judge who the attorney who presented compelling evidence hated acquitted the defendant was a lie.
exp.a.10	was	4.234	4.231	The impression was a lie.
exp.b.10	was	3.781	3.188	The impression that the judge acquitted the defendant was a lie.
exp.d.11	seemed	10.195	9.256	The observation that the neighbour who the woman who heard rumors distrusted poisoned the dog seemed to be a malicious smear.
exp.b.11	seemed	8.904	7.88	The observation that the neighbour poisoned the dog seemed to be a malicious smear.
exp.c.11	seemed	9.236	7.224	The observation that the neighbour who the woman distrusted poisoned the dog seemed to be a malicious smear.
exp.a.11	seemed	8.96	8.707	The observation seemed to be a malicious smear.
exp.a.12	was	5.213	4.487	The reminder was sad to hear.
exp.c.12	was	6.68	5.326	The reminder that the actor who the producer blamed got very sick was sad to hear.
exp.d.12	was	7.526	5.346	The reminder that the actor who the producer who directed scenes blamed got very sick was sad to hear.
exp.b.12	was	6.334	5.21	The reminder that the actor got very sick was sad to hear.
exp.c.13	was	4.766	3.359	The indication that the captain who the crew trusted commanded the sailor was nice to hear.
