Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	5.224	4.583	The insinuation that the teacher failed the student was only a malicious smear.	[(0.321, 'the'), (0.512, 'insinuation'), (0.881, 'that'), (0.495, 'the'), (0.586, 'teacher'), (0.958, 'failed'), (0.457, 'the'), (1.0, 'student'), (0.226, 'was')]
exp.d.1	was	5.952	5.142	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.	[(0.635, 'the'), (0.187, 'insinuation'), (0.905, 'that'), (0.551, 'the'), (0.558, 'teacher'), (0.062, 'who'), (0.647, 'the'), (0.264, 'principal'), (0.645, 'who'), (0.867, 'excelled'), (0.717, 'in'), (0.268, 'leadership'), (0.364, 'liked'), (0.958, 'failed'), (0.457, 'the'), (1.0, 'student'), (0.226, 'was')]
exp.a.1	was	5.67	5.346	The insinuation was only a malicious smear.	[(0.457, 'the'), (0.992, 'insinuation'), (0.226, 'was')]
exp.c.1	was	5.373	4.936	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.	[(0.662, 'the'), (0.429, 'insinuation'), (0.912, 'that'), (0.625, 'the'), (0.257, 'teacher'), (0.994, 'who'), (0.634, 'the'), (0.435, 'principal'), (0.364, 'liked'), (0.958, 'failed'), (0.457, 'the'), (1.0, 'student'), (0.226, 'was')]
exp.c.2	seemed	8.81	8.23	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.	[(0.662, 'the'), (0.162, 'certainty'), (0.912, 'that'), (0.625, 'the'), (0.201, 'doctor'), (0.994, 'who'), (0.634, 'the'), (0.336, 'colleague'), (0.369, 'mistrusted'), (0.977, 'cured'), (0.457, 'the'), (1.0, 'patients'), (0.108, 'seemed')]
exp.b.2	seemed	10.187	9.56	The certainty that the doctor cured the patients seemed hard to believe.	[(0.321, 'the'), (0.795, 'certainty'), (0.881, 'that'), (0.495, 'the'), (0.361, 'doctor'), (0.977, 'cured'), (0.457, 'the'), (1.0, 'patients'), (0.108, 'seemed')]
exp.a.2	seemed	10.531	10.32	The certainty seemed hard to believe.	[(0.457, 'the'), (1.0, 'certainty'), (0.108, 'seemed')]
exp.d.2	seemed	10.425	10.147	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.	[(0.635, 'the'), (0.222, 'certainty'), (0.905, 'that'), (0.551, 'the'), (0.372, 'doctor'), (0.062, 'who'), (0.647, 'the'), (0.063, 'colleague'), (0.645, 'who'), (0.829, 'discovered'), (0.77, 'new'), (0.33, 'therapies'), (0.369, 'mistrusted'), (0.977, 'cured'), (0.457, 'the'), (1.0, 'patients'), (0.108, 'seemed')]
exp.b.3	was	7.7	7.11	The understanding that the president appointed the commander was entirely bogus.	[(0.321, 'the'), (0.863, 'understanding'), (0.881, 'that'), (0.495, 'the'), (0.319, 'president'), (0.983, 'appointed'), (0.457, 'the'), (1.0, 'commander'), (0.226, 'was')]
exp.d.3	was	8.277	7.915	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.	[(0.635, 'the'), (0.368, 'understanding'), (0.905, 'that'), (0.551, 'the'), (0.649, 'president'), (0.062, 'who'), (0.647, 'the'), (0.216, 'farmer'), (0.645, 'who'), (0.775, 'implemented'), (0.824, 'agricultural'), (0.473, 'policies'), (0.501, 'admired'), (0.983, 'appointed'), (0.457, 'the'), (1.0, 'commander'), (0.226, 'was')]
exp.c.3	was	7.171	6.104	The understanding that the president who the farmer admired appointed the commander was entirely bogus.	[(0.662, 'the'), (0.258, 'understanding'), (0.912, 'that'), (0.625, 'the'), (0.138, 'president'), (0.994, 'who'), (0.634, 'the'), (0.306, 'farmer'), (0.501, 'admired'), (0.983, 'appointed'), (0.457, 'the'), (1.0, 'commander'), (0.226, 'was')]
exp.a.3	was	6.845	6.402	The understanding was entirely bogus.	[(0.457, 'the'), (1.0, 'understanding'), (0.226, 'was')]
exp.b.4	appeared	13.641	11.052	The guess that the victim sued the criminal appeared on TV.	[(0.321, 'the'), (0.783, 'guess'), (0.881, 'that'), (0.495, 'the'), (0.406, 'victim'), (0.895, 'sued'), (0.457, 'the'), (1.0, 'criminal'), (0.086, 'appeared')]
exp.c.4	appeared	12.778	10.692	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.	[(0.662, 'the'), (0.437, 'guess'), (0.912, 'that'), (0.625, 'the'), (0.058, 'victim'), (0.994, 'who'), (0.634, 'the'), (0.324, 'swimmer'), (0.419, 'rescued'), (0.895, 'sued'), (0.457, 'the'), (1.0, 'criminal'), (0.086, 'appeared')]
exp.d.4	appeared	13.098	10.684	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.	[(0.635, 'the'), (0.131, 'guess'), (0.905, 'that'), (0.551, 'the'), (0.614, 'victim'), (0.062, 'who'), (0.647, 'the'), (0.279, 'swimmer'), (0.645, 'who'), (0.599, 'administered'), (0.908, 'first'), (0.32, 'aid'), (0.419, 'rescued'), (0.895, 'sued'), (0.457, 'the'), (1.0, 'criminal'), (0.086, 'appeared')]
exp.a.4	appeared	11.294	9.719	The guess appeared on TV.	[(0.457, 'the'), (1.0, 'guess'), (0.086, 'appeared')]
exp.d.5	drove	11.163	10.562	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.	[(0.403, 'the'), (0.907, 'conviction'), (0.114, 'that'), (0.662, 'the'), (0.157, 'guest'), (0.824, 'who'), (0.625, 'the'), (0.207, 'cousin'), (0.994, 'who'), (0.515, 'taught'), (0.269, 'yoga'), (0.478, 'invited'), (0.928, 'visited'), (0.457, 'the'), (1.0, 'uncle'), (0.252, 'drove')]
exp.b.5	drove	11.179	10.828	The conviction that the guest visited the uncle drove Jill crazy.	[(0.321, 'the'), (0.884, 'conviction'), (0.881, 'that'), (0.495, 'the'), (0.629, 'guest'), (0.928, 'visited'), (0.457, 'the'), (1.0, 'uncle'), (0.252, 'drove')]
