Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	4.474	4.468	The insinuation that the teacher failed the student was only a malicious smear.	[(0.994, 'the'), (0.0, 'insinuation'), (1.0, 'that'), (0.002, 'the'), (1.0, 'teacher'), (1.0, 'failed'), (1.0, 'the'), (1.0, 'student'), (0.0, 'was')]
exp.d.1	was	7.098	6.447	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.	[(0.008, 'the'), (0.001, 'insinuation'), (0.001, 'that'), (0.0, 'the'), (0.0, 'teacher'), (1.0, 'who'), (0.001, 'the'), (0.0, 'principal'), (0.999, 'who'), (0.0, 'excelled'), (0.985, 'in'), (0.0, 'leadership'), (1.0, 'liked'), (1.0, 'failed'), (1.0, 'the'), (1.0, 'student'), (0.0, 'was')]
exp.a.1	was	5.305	5.305	The insinuation was only a malicious smear.	[(1.0, 'the'), (0.973, 'insinuation'), (0.0, 'was')]
exp.c.1	was	5.881	5.162	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.	[(0.004, 'the'), (0.767, 'insinuation'), (0.0, 'that'), (0.001, 'the'), (1.0, 'teacher'), (0.0, 'who'), (0.997, 'the'), (0.0, 'principal'), (1.0, 'liked'), (1.0, 'failed'), (1.0, 'the'), (1.0, 'student'), (0.0, 'was')]
exp.c.2	seemed	10.746	10.499	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.	[(0.004, 'the'), (1.0, 'certainty'), (0.0, 'that'), (0.001, 'the'), (1.0, 'doctor'), (0.0, 'who'), (0.997, 'the'), (0.0, 'colleague'), (0.999, 'mistrusted'), (1.0, 'cured'), (1.0, 'the'), (1.0, 'patients'), (0.0, 'seemed')]
exp.b.2	seemed	9.378	8.26	The certainty that the doctor cured the patients seemed hard to believe.	[(0.994, 'the'), (0.0, 'certainty'), (1.0, 'that'), (0.002, 'the'), (1.0, 'doctor'), (1.0, 'cured'), (1.0, 'the'), (1.0, 'patients'), (0.0, 'seemed')]
exp.a.2	seemed	10.392	10.392	The certainty seemed hard to believe.	[(1.0, 'the'), (1.0, 'certainty'), (0.0, 'seemed')]
exp.d.2	seemed	10.502	10.145	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.	[(0.008, 'the'), (0.0, 'certainty'), (0.001, 'that'), (0.0, 'the'), (0.0, 'doctor'), (1.0, 'who'), (0.001, 'the'), (0.0, 'colleague'), (0.999, 'who'), (0.001, 'discovered'), (1.0, 'new'), (0.0, 'therapies'), (0.999, 'mistrusted'), (1.0, 'cured'), (1.0, 'the'), (1.0, 'patients'), (0.0, 'seemed')]
exp.b.3	was	7.765	7.728	The understanding that the president appointed the commander was entirely bogus.	[(0.994, 'the'), (0.0, 'understanding'), (1.0, 'that'), (0.002, 'the'), (1.0, 'president'), (1.0, 'appointed'), (1.0, 'the'), (1.0, 'commander'), (0.0, 'was')]
exp.d.3	was	8.243	7.657	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.	[(0.008, 'the'), (0.0, 'understanding'), (0.001, 'that'), (0.0, 'the'), (0.0, 'president'), (1.0, 'who'), (0.001, 'the'), (0.0, 'farmer'), (0.999, 'who'), (0.0, 'implemented'), (1.0, 'agricultural'), (0.0, 'policies'), (1.0, 'admired'), (1.0, 'appointed'), (1.0, 'the'), (1.0, 'commander'), (0.0, 'was')]
exp.c.3	was	8.46	8.701	The understanding that the president who the farmer admired appointed the commander was entirely bogus.	[(0.004, 'the'), (1.0, 'understanding'), (0.0, 'that'), (0.001, 'the'), (0.999, 'president'), (0.0, 'who'), (0.997, 'the'), (0.0, 'farmer'), (1.0, 'admired'), (1.0, 'appointed'), (1.0, 'the'), (1.0, 'commander'), (0.0, 'was')]
exp.a.3	was	6.387	6.387	The understanding was entirely bogus.	[(1.0, 'the'), (1.0, 'understanding'), (0.0, 'was')]
exp.b.4	appeared	12.08	10.858	The guess that the victim sued the criminal appeared on TV.	[(0.994, 'the'), (0.0, 'guess'), (1.0, 'that'), (0.002, 'the'), (1.0, 'victim'), (1.0, 'sued'), (1.0, 'the'), (1.0, 'criminal'), (0.0, 'appeared')]
exp.c.4	appeared	12.171	11.504	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.	[(0.004, 'the'), (1.0, 'guess'), (0.0, 'that'), (0.001, 'the'), (0.999, 'victim'), (0.0, 'who'), (0.997, 'the'), (0.0, 'swimmer'), (1.0, 'rescued'), (1.0, 'sued'), (1.0, 'the'), (1.0, 'criminal'), (0.0, 'appeared')]
exp.d.4	appeared	12.767	11.618	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.	[(0.008, 'the'), (0.0, 'guess'), (0.001, 'that'), (0.0, 'the'), (0.0, 'victim'), (1.0, 'who'), (0.001, 'the'), (0.0, 'swimmer'), (0.999, 'who'), (0.01, 'administered'), (1.0, 'first'), (0.0, 'aid'), (1.0, 'rescued'), (1.0, 'sued'), (1.0, 'the'), (1.0, 'criminal'), (0.0, 'appeared')]
exp.a.4	appeared	9.242	9.242	The guess appeared on TV.	[(1.0, 'the'), (1.0, 'guess'), (0.0, 'appeared')]
exp.d.5	drove	10.973	10.53	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.	[(0.0, 'the'), (0.0, 'conviction'), (0.0, 'that'), (0.004, 'the'), (1.0, 'guest'), (0.0, 'who'), (0.001, 'the'), (1.0, 'cousin'), (0.0, 'who'), (1.0, 'taught'), (0.0, 'yoga'), (1.0, 'invited'), (1.0, 'visited'), (1.0, 'the'), (1.0, 'uncle'), (0.0, 'drove')]
exp.b.5	drove	10.014	9.73	The conviction that the guest visited the uncle drove Jill crazy.	[(0.994, 'the'), (0.0, 'conviction'), (1.0, 'that'), (0.002, 'the'), (1.0, 'guest'), (1.0, 'visited'), (1.0, 'the'), (1.0, 'uncle'), (0.0, 'drove')]
exp.c.5	drove	11.373	10.991	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.	[(0.004, 'the'), (1.0, 'conviction'), (0.0, 'that'), (0.001, 'the'), (1.0, 'guest'), (0.0, 'who'), (0.997, 'the'), (0.0, 'cousin'), (1.0, 'invited'), (1.0, 'visited'), (1.0, 'the'), (1.0, 'uncle'), (0.0, 'drove')]
exp.a.5	drove	11.848	11.848	The conviction drove Jill crazy.	[(1.0, 'the'), (1.0, 'conviction'), (0.0, 'drove')]
exp.c.6	became	9.369	9.665	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.	[(0.004, 'the'), (1.0, 'story'), (0.0, 'that'), (0.001, 'the'), (1.0, 'psychiatrist'), (0.0, 'who'), (0.997, 'the'), (0.0, 'nurse'), (1.0, 'assisted'), (1.0, 'diagnosed'), (1.0, 'the'), (1.0, 'patient'), (0.0, 'became')]
exp.d.6	became	9.961	9.512	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.	[(0.0, 'the'), (0.0, 'story'), (0.0, 'that'), (0.004, 'the'), (1.0, 'psychiatrist'), (0.0, 'who'), (0.001, 'the'), (0.997, 'nurse'), (0.0, 'who'), (1.0, 'prescribed'), (0.0, 'medication'), (1.0, 'assisted'), (1.0, 'diagnosed'), (1.0, 'the'), (1.0, 'patient'), (0.0, 'became')]
exp.a.6	became	7.931	7.931	The story became widely known.	[(1.0, 'the'), (1.0, 'story'), (0.0, 'became')]
exp.b.6	became	10.225	9.85	The story that the psychiatrist diagnosed the patient became widely known.	[(0.994, 'the'), (0.0, 'story'), (1.0, 'that'), (0.002, 'the'), (1.0, 'psychiatrist'), (1.0, 'diagnosed'), (1.0, 'the'), (1.0, 'patient'), (0.0, 'became')]
exp.b.7	was	4.785	4.044	The sense that the driver phoned the tourist was absolutely true.	[(0.994, 'the'), (0.0, 'sense'), (1.0, 'that'), (0.002, 'the'), (1.0, 'driver'), (1.0, 'phoned'), (1.0, 'the'), (1.0, 'tourist'), (0.0, 'was')]
exp.a.7	was	6.477	6.477	The sense was absolutely true.	[(1.0, 'the'), (1.0, 'sense'), (0.0, 'was')]
exp.c.7	was	7.575	7.038	The sense that the driver who the guide called phoned the tourist was absolutely true.	[(0.004, 'the'), (1.0, 'sense'), (0.0, 'that'), (0.001, 'the'), (1.0, 'driver'), (0.0, 'who'), (0.997, 'the'), (0.0, 'guide'), (1.0, 'called'), (1.0, 'phoned'), (1.0, 'the'), (1.0, 'tourist'), (0.0, 'was')]
exp.d.7	was	8.018	7.84	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.	[(0.0, 'the'), (0.0, 'sense'), (0.0, 'that'), (0.004, 'the'), (0.998, 'driver'), (0.0, 'who'), (0.001, 'the'), (1.0, 'guide'), (0.0, 'who'), (0.997, 'directed'), (0.0, 'traffic'), (1.0, 'called'), (1.0, 'phoned'), (1.0, 'the'), (1.0, 'tourist'), (0.0, 'was')]
exp.c.8	appeared	11.628	11.002	The perception that the actor who the fans loved greeted the director appeared to be true.	[(0.004, 'the'), (1.0, 'perception'), (0.0, 'that'), (0.001, 'the'), (1.0, 'actor'), (0.0, 'who'), (0.997, 'the'), (0.0, 'fans'), (1.0, 'loved'), (1.0, 'greeted'), (1.0, 'the'), (1.0, 'director'), (0.0, 'appeared')]
exp.b.8	appeared	11.055	10.399	The perception that the actor greeted the director appeared to be true.	[(0.994, 'the'), (0.0, 'perception'), (1.0, 'that'), (0.002, 'the'), (1.0, 'actor'), (1.0, 'greeted'), (1.0, 'the'), (1.0, 'director'), (0.0, 'appeared')]
exp.d.8	appeared	11.026	10.723	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.	[(0.008, 'the'), (0.0, 'perception'), (0.001, 'that'), (0.0, 'the'), (0.0, 'actor'), (1.0, 'who'), (0.001, 'the'), (0.0, 'fans'), (0.999, 'who'), (0.0, 'followed'), (1.0, 'his'), (0.0, 'career'), (1.0, 'loved'), (1.0, 'greeted'), (1.0, 'the'), (1.0, 'director'), (0.0, 'appeared')]
