Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	5.515	4.555	The insinuation that the teacher failed the student was only a malicious smear.	[(0.426, 'the'), (0.446, 'insinuation'), (0.317, 'that'), (0.254, 'the'), (0.201, 'teacher'), (0.892, 'failed'), (0.752, 'the'), (1.0, 'student'), (0.564, 'was')]
exp.d.1	was	5.831	5.264	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.	[(0.56, 'the'), (0.339, 'insinuation'), (0.845, 'that'), (0.643, 'the'), (0.267, 'teacher'), (0.84, 'who'), (0.59, 'the'), (0.16, 'principal'), (0.963, 'who'), (0.408, 'excelled'), (0.483, 'in'), (0.457, 'leadership'), (0.314, 'liked'), (0.892, 'failed'), (0.752, 'the'), (1.0, 'student'), (0.564, 'was')]
exp.a.1	was	5.448	5.32	The insinuation was only a malicious smear.	[(0.752, 'the'), (0.976, 'insinuation'), (0.564, 'was')]
exp.c.1	was	5.307	4.762	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.	[(0.67, 'the'), (0.326, 'insinuation'), (0.878, 'that'), (0.501, 'the'), (0.346, 'teacher'), (0.957, 'who'), (0.405, 'the'), (0.604, 'principal'), (0.314, 'liked'), (0.892, 'failed'), (0.752, 'the'), (1.0, 'student'), (0.564, 'was')]
exp.c.2	seemed	9.146	8.761	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.	[(0.67, 'the'), (0.331, 'certainty'), (0.878, 'that'), (0.501, 'the'), (0.526, 'doctor'), (0.957, 'who'), (0.405, 'the'), (0.719, 'colleague'), (0.471, 'mistrusted'), (0.95, 'cured'), (0.752, 'the'), (1.0, 'patients'), (0.506, 'seemed')]
exp.b.2	seemed	10.521	9.614	The certainty that the doctor cured the patients seemed hard to believe.	[(0.426, 'the'), (0.77, 'certainty'), (0.317, 'that'), (0.254, 'the'), (0.544, 'doctor'), (0.95, 'cured'), (0.752, 'the'), (1.0, 'patients'), (0.506, 'seemed')]
exp.a.2	seemed	10.402	10.391	The certainty seemed hard to believe.	[(0.752, 'the'), (1.0, 'certainty'), (0.506, 'seemed')]
exp.d.2	seemed	9.608	9.506	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.	[(0.56, 'the'), (0.594, 'certainty'), (0.845, 'that'), (0.643, 'the'), (0.304, 'doctor'), (0.84, 'who'), (0.59, 'the'), (0.261, 'colleague'), (0.963, 'who'), (0.618, 'discovered'), (0.353, 'new'), (0.803, 'therapies'), (0.471, 'mistrusted'), (0.95, 'cured'), (0.752, 'the'), (1.0, 'patients'), (0.506, 'seemed')]
exp.b.3	was	8.481	7.602	The understanding that the president appointed the commander was entirely bogus.	[(0.426, 'the'), (0.26, 'understanding'), (0.317, 'that'), (0.254, 'the'), (0.348, 'president'), (0.946, 'appointed'), (0.752, 'the'), (1.0, 'commander'), (0.564, 'was')]
exp.d.3	was	7.849	6.971	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.	[(0.56, 'the'), (0.671, 'understanding'), (0.845, 'that'), (0.643, 'the'), (0.511, 'president'), (0.84, 'who'), (0.59, 'the'), (0.229, 'farmer'), (0.963, 'who'), (0.529, 'implemented'), (0.408, 'agricultural'), (0.831, 'policies'), (0.66, 'admired'), (0.946, 'appointed'), (0.752, 'the'), (1.0, 'commander'), (0.564, 'was')]
exp.c.3	was	7.361	6.064	The understanding that the president who the farmer admired appointed the commander was entirely bogus.	[(0.67, 'the'), (0.391, 'understanding'), (0.878, 'that'), (0.501, 'the'), (0.744, 'president'), (0.957, 'who'), (0.405, 'the'), (0.819, 'farmer'), (0.66, 'admired'), (0.946, 'appointed'), (0.752, 'the'), (1.0, 'commander'), (0.564, 'was')]
exp.a.3	was	6.56	6.4	The understanding was entirely bogus.	[(0.752, 'the'), (1.0, 'understanding'), (0.564, 'was')]
exp.b.4	appeared	12.641	11.606	The guess that the victim sued the criminal appeared on TV.	[(0.426, 'the'), (0.426, 'guess'), (0.317, 'that'), (0.254, 'the'), (0.657, 'victim'), (0.882, 'sued'), (0.752, 'the'), (1.0, 'criminal'), (0.561, 'appeared')]
exp.c.4	appeared	11.992	10.327	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.	[(0.67, 'the'), (0.558, 'guess'), (0.878, 'that'), (0.501, 'the'), (0.597, 'victim'), (0.957, 'who'), (0.405, 'the'), (0.805, 'swimmer'), (0.231, 'rescued'), (0.882, 'sued'), (0.752, 'the'), (1.0, 'criminal'), (0.561, 'appeared')]
exp.d.4	appeared	10.836	9.51	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.	[(0.56, 'the'), (0.491, 'guess'), (0.845, 'that'), (0.643, 'the'), (0.821, 'victim'), (0.84, 'who'), (0.59, 'the'), (0.438, 'swimmer'), (0.963, 'who'), (0.367, 'administered'), (0.576, 'first'), (0.589, 'aid'), (0.231, 'rescued'), (0.882, 'sued'), (0.752, 'the'), (1.0, 'criminal'), (0.561, 'appeared')]
exp.a.4	appeared	10.037	9.429	The guess appeared on TV.	[(0.752, 'the'), (1.0, 'guess'), (0.561, 'appeared')]
exp.d.5	drove	11.448	10.879	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.	[(0.553, 'the'), (0.267, 'conviction'), (0.7, 'that'), (0.67, 'the'), (0.453, 'guest'), (0.926, 'who'), (0.501, 'the'), (0.331, 'cousin'), (0.957, 'who'), (0.491, 'taught'), (0.535, 'yoga'), (0.375, 'invited'), (0.869, 'visited'), (0.752, 'the'), (1.0, 'uncle'), (0.567, 'drove')]
exp.b.5	drove	11.328	10.055	The conviction that the guest visited the uncle drove Jill crazy.	[(0.426, 'the'), (0.504, 'conviction'), (0.317, 'that'), (0.254, 'the'), (0.62, 'guest'), (0.869, 'visited'), (0.752, 'the'), (1.0, 'uncle'), (0.567, 'drove')]
exp.c.5	drove	11.118	10.37	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.	[(0.67, 'the'), (0.342, 'conviction'), (0.878, 'that'), (0.501, 'the'), (0.66, 'guest'), (0.957, 'who'), (0.405, 'the'), (0.651, 'cousin'), (0.375, 'invited'), (0.869, 'visited'), (0.752, 'the'), (1.0, 'uncle'), (0.567, 'drove')]
exp.a.5	drove	11.91	11.849	The conviction drove Jill crazy.	[(0.752, 'the'), (1.0, 'conviction'), (0.567, 'drove')]
exp.c.6	became	9.046	8.289	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.	[(0.67, 'the'), (0.337, 'story'), (0.878, 'that'), (0.501, 'the'), (0.325, 'psychiatrist'), (0.957, 'who'), (0.405, 'the'), (0.526, 'nurse'), (0.477, 'assisted'), (0.907, 'diagnosed'), (0.752, 'the'), (1.0, 'patient'), (0.36, 'became')]
