Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	5.645	4.718	The insinuation that the teacher failed the student was only a malicious smear.	[(0.534, 'the'), (0.813, 'insinuation'), (0.913, 'that'), (0.521, 'the'), (0.999, 'teacher'), (0.991, 'failed'), (0.322, 'the'), (1.0, 'student'), (0.999, 'was')]
exp.d.1	was	6.44	5.639	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.	[(0.861, 'the'), (0.271, 'insinuation'), (0.363, 'that'), (0.522, 'the'), (0.997, 'teacher'), (0.984, 'who'), (0.374, 'the'), (0.051, 'principal'), (0.993, 'who'), (1.0, 'excelled'), (0.989, 'in'), (0.818, 'leadership'), (0.999, 'liked'), (0.991, 'failed'), (0.322, 'the'), (1.0, 'student'), (0.999, 'was')]
exp.a.1	was	6.045	5.342	The insinuation was only a malicious smear.	[(0.322, 'the'), (0.995, 'insinuation'), (0.999, 'was')]
exp.c.1	was	5.958	5.107	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.	[(0.711, 'the'), (0.661, 'insinuation'), (0.985, 'that'), (0.815, 'the'), (0.529, 'teacher'), (1.0, 'who'), (0.625, 'the'), (0.72, 'principal'), (0.999, 'liked'), (0.991, 'failed'), (0.322, 'the'), (1.0, 'student'), (0.999, 'was')]
exp.c.2	seemed	9.439	9.162	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.	[(0.711, 'the'), (0.93, 'certainty'), (0.985, 'that'), (0.815, 'the'), (0.017, 'doctor'), (1.0, 'who'), (0.625, 'the'), (0.906, 'colleague'), (0.449, 'mistrusted'), (0.992, 'cured'), (0.322, 'the'), (1.0, 'patients'), (1.0, 'seemed')]
exp.b.2	seemed	9.822	9.304	The certainty that the doctor cured the patients seemed hard to believe.	[(0.534, 'the'), (1.0, 'certainty'), (0.913, 'that'), (0.521, 'the'), (0.997, 'doctor'), (0.992, 'cured'), (0.322, 'the'), (1.0, 'patients'), (1.0, 'seemed')]
exp.a.2	seemed	10.559	10.389	The certainty seemed hard to believe.	[(0.322, 'the'), (1.0, 'certainty'), (1.0, 'seemed')]
exp.d.2	seemed	10.686	9.76	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.	[(0.861, 'the'), (0.032, 'certainty'), (0.363, 'that'), (0.522, 'the'), (0.39, 'doctor'), (0.984, 'who'), (0.374, 'the'), (0.032, 'colleague'), (0.993, 'who'), (1.0, 'discovered'), (1.0, 'new'), (0.754, 'therapies'), (0.449, 'mistrusted'), (0.992, 'cured'), (0.322, 'the'), (1.0, 'patients'), (1.0, 'seemed')]
exp.b.3	was	8.61	8.172	The understanding that the president appointed the commander was entirely bogus.	[(0.534, 'the'), (1.0, 'understanding'), (0.913, 'that'), (0.521, 'the'), (0.998, 'president'), (0.999, 'appointed'), (0.322, 'the'), (1.0, 'commander'), (0.999, 'was')]
exp.d.3	was	8.473	8.402	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.	[(0.861, 'the'), (0.073, 'understanding'), (0.363, 'that'), (0.522, 'the'), (0.531, 'president'), (0.984, 'who'), (0.374, 'the'), (0.008, 'farmer'), (0.993, 'who'), (1.0, 'implemented'), (1.0, 'agricultural'), (0.832, 'policies'), (0.998, 'admired'), (0.999, 'appointed'), (0.322, 'the'), (1.0, 'commander'), (0.999, 'was')]
exp.c.3	was	7.32	6.185	The understanding that the president who the farmer admired appointed the commander was entirely bogus.	[(0.711, 'the'), (0.884, 'understanding'), (0.985, 'that'), (0.815, 'the'), (0.252, 'president'), (1.0, 'who'), (0.625, 'the'), (0.239, 'farmer'), (0.998, 'admired'), (0.999, 'appointed'), (0.322, 'the'), (1.0, 'commander'), (0.999, 'was')]
exp.a.3	was	6.877	6.394	The understanding was entirely bogus.	[(0.322, 'the'), (1.0, 'understanding'), (0.999, 'was')]
exp.b.4	appeared	14.495	10.916	The guess that the victim sued the criminal appeared on TV.	[(0.534, 'the'), (1.0, 'guess'), (0.913, 'that'), (0.521, 'the'), (0.991, 'victim'), (0.995, 'sued'), (0.322, 'the'), (1.0, 'criminal'), (1.0, 'appeared')]
exp.c.4	appeared	14.293	11.147	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.	[(0.711, 'the'), (0.962, 'guess'), (0.985, 'that'), (0.815, 'the'), (0.053, 'victim'), (1.0, 'who'), (0.625, 'the'), (0.996, 'swimmer'), (0.993, 'rescued'), (0.995, 'sued'), (0.322, 'the'), (1.0, 'criminal'), (1.0, 'appeared')]
exp.d.4	appeared	14.406	12.788	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.	[(0.861, 'the'), (0.077, 'guess'), (0.363, 'that'), (0.522, 'the'), (0.205, 'victim'), (0.984, 'who'), (0.374, 'the'), (0.077, 'swimmer'), (0.993, 'who'), (1.0, 'administered'), (1.0, 'first'), (0.953, 'aid'), (0.993, 'rescued'), (0.995, 'sued'), (0.322, 'the'), (1.0, 'criminal'), (1.0, 'appeared')]
exp.a.4	appeared	11.812	9.874	The guess appeared on TV.	[(0.322, 'the'), (1.0, 'guess'), (1.0, 'appeared')]
exp.d.5	drove	11.702	11.419	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.	[(0.425, 'the'), (0.258, 'conviction'), (0.729, 'that'), (0.711, 'the'), (0.937, 'guest'), (1.0, 'who'), (0.815, 'the'), (0.056, 'cousin'), (1.0, 'who'), (1.0, 'taught'), (0.993, 'yoga'), (0.996, 'invited'), (0.998, 'visited'), (0.322, 'the'), (1.0, 'uncle'), (1.0, 'drove')]
exp.b.5	drove	10.428	10.489	The conviction that the guest visited the uncle drove Jill crazy.	[(0.534, 'the'), (1.0, 'conviction'), (0.913, 'that'), (0.521, 'the'), (0.991, 'guest'), (0.998, 'visited'), (0.322, 'the'), (1.0, 'uncle'), (1.0, 'drove')]
exp.c.5	drove	10.523	10.049	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.	[(0.711, 'the'), (0.956, 'conviction'), (0.985, 'that'), (0.815, 'the'), (0.16, 'guest'), (1.0, 'who'), (0.625, 'the'), (0.864, 'cousin'), (0.996, 'invited'), (0.998, 'visited'), (0.322, 'the'), (1.0, 'uncle'), (1.0, 'drove')]
exp.a.5	drove	11.918	11.802	The conviction drove Jill crazy.	[(0.322, 'the'), (1.0, 'conviction'), (1.0, 'drove')]
exp.c.6	became	9.46	9.338	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.	[(0.711, 'the'), (0.964, 'story'), (0.985, 'that'), (0.815, 'the'), (0.22, 'psychiatrist'), (1.0, 'who'), (0.625, 'the'), (0.735, 'nurse'), (0.996, 'assisted'), (0.998, 'diagnosed'), (0.322, 'the'), (1.0, 'patient'), (1.0, 'became')]
exp.d.6	became	10.212	10.228	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.	[(0.425, 'the'), (0.436, 'story'), (0.729, 'that'), (0.711, 'the'), (0.973, 'psychiatrist'), (1.0, 'who'), (0.815, 'the'), (0.624, 'nurse'), (1.0, 'who'), (1.0, 'prescribed'), (0.987, 'medication'), (0.996, 'assisted'), (0.998, 'diagnosed'), (0.322, 'the'), (1.0, 'patient'), (1.0, 'became')]
exp.a.6	became	8.072	7.965	The story became widely known.	[(0.322, 'the'), (1.0, 'story'), (1.0, 'became')]
exp.b.6	became	10.027	9.775	The story that the psychiatrist diagnosed the patient became widely known.	[(0.534, 'the'), (1.0, 'story'), (0.913, 'that'), (0.521, 'the'), (0.986, 'psychiatrist'), (0.998, 'diagnosed'), (0.322, 'the'), (1.0, 'patient'), (1.0, 'became')]
exp.b.7	was	6.124	5.764	The sense that the driver phoned the tourist was absolutely true.	[(0.534, 'the'), (1.0, 'sense'), (0.913, 'that'), (0.521, 'the'), (0.987, 'driver'), (0.999, 'phoned'), (0.322, 'the'), (1.0, 'tourist'), (0.999, 'was')]
exp.a.7	was	6.926	6.496	The sense was absolutely true.	[(0.322, 'the'), (1.0, 'sense'), (0.999, 'was')]
exp.c.7	was	5.731	4.327	The sense that the driver who the guide called phoned the tourist was absolutely true.	[(0.711, 'the'), (0.999, 'sense'), (0.985, 'that'), (0.815, 'the'), (0.003, 'driver'), (1.0, 'who'), (0.625, 'the'), (0.784, 'guide'), (0.994, 'called'), (0.999, 'phoned'), (0.322, 'the'), (1.0, 'tourist'), (0.999, 'was')]
