Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	6.126	5.4	The insinuation that the teacher failed the student was only a malicious smear.	[(0.434, 'the'), (0.121, 'insinuation'), (0.287, 'that'), (0.044, 'the'), (0.956, 'teacher'), (0.983, 'failed'), (0.052, 'the'), (1.0, 'student'), (0.035, 'was')]
exp.d.1	was	5.905	5.93	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.	[(0.404, 'the'), (0.124, 'insinuation'), (0.026, 'that'), (0.282, 'the'), (0.04, 'teacher'), (0.754, 'who'), (0.371, 'the'), (0.018, 'principal'), (0.971, 'who'), (0.239, 'excelled'), (0.014, 'in'), (0.006, 'leadership'), (0.985, 'liked'), (0.983, 'failed'), (0.052, 'the'), (1.0, 'student'), (0.035, 'was')]
exp.a.1	was	6.762	5.492	The insinuation was only a malicious smear.	[(0.052, 'the'), (0.999, 'insinuation'), (0.035, 'was')]
exp.c.1	was	6.166	4.993	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.	[(0.602, 'the'), (0.164, 'insinuation'), (0.992, 'that'), (0.474, 'the'), (0.582, 'teacher'), (0.016, 'who'), (0.35, 'the'), (0.156, 'principal'), (0.985, 'liked'), (0.983, 'failed'), (0.052, 'the'), (1.0, 'student'), (0.035, 'was')]
exp.c.2	seemed	10.686	9.251	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.	[(0.602, 'the'), (0.263, 'certainty'), (0.992, 'that'), (0.474, 'the'), (0.081, 'doctor'), (0.016, 'who'), (0.35, 'the'), (0.068, 'colleague'), (0.242, 'mistrusted'), (0.717, 'cured'), (0.052, 'the'), (1.0, 'patients'), (0.006, 'seemed')]
exp.b.2	seemed	11.107	10.696	The certainty that the doctor cured the patients seemed hard to believe.	[(0.434, 'the'), (0.475, 'certainty'), (0.287, 'that'), (0.044, 'the'), (0.544, 'doctor'), (0.717, 'cured'), (0.052, 'the'), (1.0, 'patients'), (0.006, 'seemed')]
exp.a.2	seemed	10.343	10.141	The certainty seemed hard to believe.	[(0.052, 'the'), (1.0, 'certainty'), (0.006, 'seemed')]
exp.d.2	seemed	10.206	9.801	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.	[(0.404, 'the'), (0.055, 'certainty'), (0.026, 'that'), (0.282, 'the'), (0.002, 'doctor'), (0.754, 'who'), (0.371, 'the'), (0.012, 'colleague'), (0.971, 'who'), (0.108, 'discovered'), (0.418, 'new'), (0.523, 'therapies'), (0.242, 'mistrusted'), (0.717, 'cured'), (0.052, 'the'), (1.0, 'patients'), (0.006, 'seemed')]
exp.b.3	was	8.408	7.623	The understanding that the president appointed the commander was entirely bogus.	[(0.434, 'the'), (0.566, 'understanding'), (0.287, 'that'), (0.044, 'the'), (0.05, 'president'), (0.955, 'appointed'), (0.052, 'the'), (1.0, 'commander'), (0.035, 'was')]
exp.d.3	was	7.89	7.562	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.	[(0.404, 'the'), (0.244, 'understanding'), (0.026, 'that'), (0.282, 'the'), (0.005, 'president'), (0.754, 'who'), (0.371, 'the'), (0.743, 'farmer'), (0.971, 'who'), (0.148, 'implemented'), (0.564, 'agricultural'), (0.834, 'policies'), (0.0, 'admired'), (0.955, 'appointed'), (0.052, 'the'), (1.0, 'commander'), (0.035, 'was')]
exp.c.3	was	8.15	7.72	The understanding that the president who the farmer admired appointed the commander was entirely bogus.	[(0.602, 'the'), (0.004, 'understanding'), (0.992, 'that'), (0.474, 'the'), (0.614, 'president'), (0.016, 'who'), (0.35, 'the'), (0.659, 'farmer'), (0.0, 'admired'), (0.955, 'appointed'), (0.052, 'the'), (1.0, 'commander'), (0.035, 'was')]
exp.a.3	was	6.834	6.137	The understanding was entirely bogus.	[(0.052, 'the'), (1.0, 'understanding'), (0.035, 'was')]
exp.b.4	appeared	15.756	13.19	The guess that the victim sued the criminal appeared on TV.	[(0.434, 'the'), (0.217, 'guess'), (0.287, 'that'), (0.044, 'the'), (0.337, 'victim'), (0.939, 'sued'), (0.052, 'the'), (1.0, 'criminal'), (0.001, 'appeared')]
exp.c.4	appeared	14.619	12.138	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.	[(0.602, 'the'), (0.011, 'guess'), (0.992, 'that'), (0.474, 'the'), (0.622, 'victim'), (0.016, 'who'), (0.35, 'the'), (0.721, 'swimmer'), (0.242, 'rescued'), (0.939, 'sued'), (0.052, 'the'), (1.0, 'criminal'), (0.001, 'appeared')]
exp.d.4	appeared	13.891	12.591	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.	[(0.404, 'the'), (0.011, 'guess'), (0.026, 'that'), (0.282, 'the'), (0.006, 'victim'), (0.754, 'who'), (0.371, 'the'), (0.749, 'swimmer'), (0.971, 'who'), (0.392, 'administered'), (0.911, 'first'), (0.019, 'aid'), (0.242, 'rescued'), (0.939, 'sued'), (0.052, 'the'), (1.0, 'criminal'), (0.001, 'appeared')]
exp.a.4	appeared	13.0	11.029	The guess appeared on TV.	[(0.052, 'the'), (1.0, 'guess'), (0.001, 'appeared')]
exp.d.5	drove	12.083	10.996	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.	[(0.376, 'the'), (0.001, 'conviction'), (0.867, 'that'), (0.602, 'the'), (0.003, 'guest'), (0.09, 'who'), (0.474, 'the'), (0.754, 'cousin'), (0.016, 'who'), (0.029, 'taught'), (0.464, 'yoga'), (0.946, 'invited'), (0.078, 'visited'), (0.052, 'the'), (1.0, 'uncle'), (0.001, 'drove')]
