Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	5.349	5.02	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	6.049	5.611	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	5.305	5.305	The insinuation was only a malicious smear.
exp.c.1	was	6.106	5.832	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	8.785	8.447	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	10.185	9.645	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.392	10.392	The certainty seemed hard to believe.
exp.d.2	seemed	10.118	9.599	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	8.176	8.139	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	7.831	7.399	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	6.683	5.487	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	6.387	6.387	The understanding was entirely bogus.
exp.b.4	appeared	12.659	12.44	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	11.919	11.978	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	12.31	11.615	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	9.242	9.242	The guess appeared on TV.
exp.d.5	drove	11.059	10.323	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	10.646	10.648	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	11.838	10.306	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.848	11.848	The conviction drove Jill crazy.
exp.c.6	became	9.318	9.281	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.
exp.d.6	became	9.091	8.466	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.
exp.a.6	became	7.931	7.931	The story became widely known.
exp.b.6	became	10.027	9.815	The story that the psychiatrist diagnosed the patient became widely known.
exp.b.7	was	6.035	5.537	The sense that the driver phoned the tourist was absolutely true.
exp.a.7	was	6.477	6.477	The sense was absolutely true.
exp.c.7	was	5.11	3.608	The sense that the driver who the guide called phoned the tourist was absolutely true.
exp.d.7	was	5.296	3.95	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.
exp.c.8	appeared	10.811	10.114	The perception that the actor who the fans loved greeted the director appeared to be true.
exp.b.8	appeared	11.303	11.008	The perception that the actor greeted the director appeared to be true.
exp.d.8	appeared	11.237	10.785	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.
exp.a.8	appeared	11.013	11.019	The perception appeared to be true.
exp.c.9	proved	9.834	9.973	The assertion that the banker who the analyst defrauded trusted the customer proved to be made up.
exp.d.9	proved	10.015	9.886	The assertion that the banker who the analyst who overlooked suspicious transactions defrauded trusted the customer proved to be made up.
exp.a.9	proved	9.174	9.174	The assertion proved to be made up.
exp.b.9	proved	9.322	9.817	The assertion that the banker trusted the customer proved to be made up.
exp.c.10	was	3.532	3.198	The impression that the judge who the attorney hated acquitted the defendant was a lie.
exp.d.10	was	5.204	4.681	The impression that the judge who the attorney who presented compelling evidence hated acquitted the defendant was a lie.
exp.a.10	was	4.189	4.189	The impression was a lie.
exp.b.10	was	2.763	2.654	The impression that the judge acquitted the defendant was a lie.
exp.d.11	seemed	7.41	6.585	The observation that the neighbour who the woman who heard rumors distrusted poisoned the dog seemed to be a malicious smear.
exp.b.11	seemed	7.721	7.394	The observation that the neighbour poisoned the dog seemed to be a malicious smear.
exp.c.11	seemed	7.144	6.517	The observation that the neighbour who the woman distrusted poisoned the dog seemed to be a malicious smear.
exp.a.11	seemed	8.788	8.706	The observation seemed to be a malicious smear.
exp.a.12	was	4.418	4.418	The reminder was sad to hear.
exp.c.12	was	7.224	4.997	The reminder that the actor who the producer blamed got very sick was sad to hear.
exp.d.12	was	5.207	4.074	The reminder that the actor who the producer who directed scenes blamed got very sick was sad to hear.
exp.b.12	was	7.78	6.348	The reminder that the actor got very sick was sad to hear.
exp.c.13	was	3.868	3.555	The indication that the captain who the crew trusted commanded the sailor was nice to hear.
exp.a.13	was	5.012	5.012	The indication was nice to hear.
exp.d.13	was	5.189	4.046	The indication that the captain who the crew who saved lives trusted commanded the sailor was nice to hear.
exp.b.13	was	4.818	4.983	The indication that the captain commanded the sailor was nice to hear.
exp.a.14	seemed	9.077	9.077	The complaint seemed absurd.
exp.c.14	seemed	9.651	9.104	The complaint that the manager who the boss authorized hired the intern seemed absurd.
exp.b.14	seemed	8.832	8.556	The complaint that the manager hired the intern seemed absurd.
exp.d.14	seemed	10.314	8.852	The complaint that the manager who the boss who approved documents authorized hired the intern seemed absurd.
exp.a.15	was	3.889	3.889	The evidence was entirely correct.
exp.b.15	was	4.682	3.405	The evidence that the bully harassed the boy was entirely correct.
exp.c.15	was	4.344	2.963	The evidence that the bully who the children hated harassed the boy was entirely correct.
exp.d.15	was	4.157	3.349	The evidence that the bully who the children who suffered abuse hated harassed the boy was entirely correct.
exp.c.16	reached	11.247	10.362	The rumor that the plaintiff who the jury interrogated interrupted the witness reached the news.
exp.d.16	reached	10.583	9.997	The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.
exp.a.16	reached	7.884	7.884	The rumor reached the news.
exp.b.16	reached	12.406	11.862	The rumor that the plaintiff interrupted the witness reached the news.
