Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	4.831	4.689	The insinuation that the teacher failed the student was only a malicious smear.	[(0.454, 'the'), (0.456, 'insinuation'), (0.929, 'that'), (0.586, 'the'), (0.927, 'teacher'), (0.997, 'failed'), (0.908, 'the'), (1.0, 'student'), (0.631, 'was')]
exp.d.1	was	6.223	5.922	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.	[(0.445, 'the'), (0.646, 'insinuation'), (0.52, 'that'), (0.408, 'the'), (0.399, 'teacher'), (0.28, 'who'), (0.501, 'the'), (0.633, 'principal'), (0.876, 'who'), (0.763, 'excelled'), (0.556, 'in'), (0.799, 'leadership'), (0.811, 'liked'), (0.997, 'failed'), (0.908, 'the'), (1.0, 'student'), (0.631, 'was')]
exp.a.1	was	5.438	5.305	The insinuation was only a malicious smear.	[(0.908, 'the'), (0.993, 'insinuation'), (0.631, 'was')]
exp.c.1	was	5.821	5.102	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.	[(0.491, 'the'), (0.424, 'insinuation'), (0.6, 'that'), (0.631, 'the'), (0.685, 'teacher'), (0.933, 'who'), (0.501, 'the'), (0.819, 'principal'), (0.811, 'liked'), (0.997, 'failed'), (0.908, 'the'), (1.0, 'student'), (0.631, 'was')]
exp.c.2	seemed	9.227	8.837	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.	[(0.491, 'the'), (0.457, 'certainty'), (0.6, 'that'), (0.631, 'the'), (0.195, 'doctor'), (0.933, 'who'), (0.501, 'the'), (0.767, 'colleague'), (0.525, 'mistrusted'), (0.997, 'cured'), (0.908, 'the'), (1.0, 'patients'), (0.807, 'seemed')]
exp.b.2	seemed	10.109	9.524	The certainty that the doctor cured the patients seemed hard to believe.	[(0.454, 'the'), (0.84, 'certainty'), (0.929, 'that'), (0.586, 'the'), (0.926, 'doctor'), (0.997, 'cured'), (0.908, 'the'), (1.0, 'patients'), (0.807, 'seemed')]
exp.a.2	seemed	10.408	10.393	The certainty seemed hard to believe.	[(0.908, 'the'), (1.0, 'certainty'), (0.807, 'seemed')]
exp.d.2	seemed	10.553	10.023	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.	[(0.445, 'the'), (0.938, 'certainty'), (0.52, 'that'), (0.408, 'the'), (0.268, 'doctor'), (0.28, 'who'), (0.501, 'the'), (0.56, 'colleague'), (0.876, 'who'), (0.695, 'discovered'), (0.753, 'new'), (0.662, 'therapies'), (0.525, 'mistrusted'), (0.997, 'cured'), (0.908, 'the'), (1.0, 'patients'), (0.807, 'seemed')]
exp.b.3	was	7.95	7.621	The understanding that the president appointed the commander was entirely bogus.	[(0.454, 'the'), (0.761, 'understanding'), (0.929, 'that'), (0.586, 'the'), (0.917, 'president'), (0.994, 'appointed'), (0.908, 'the'), (1.0, 'commander'), (0.631, 'was')]
exp.d.3	was	8.235	8.338	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.	[(0.445, 'the'), (0.865, 'understanding'), (0.52, 'that'), (0.408, 'the'), (0.499, 'president'), (0.28, 'who'), (0.501, 'the'), (0.506, 'farmer'), (0.876, 'who'), (0.865, 'implemented'), (0.902, 'agricultural'), (0.832, 'policies'), (0.973, 'admired'), (0.994, 'appointed'), (0.908, 'the'), (1.0, 'commander'), (0.631, 'was')]
exp.c.3	was	8.019	7.625	The understanding that the president who the farmer admired appointed the commander was entirely bogus.	[(0.491, 'the'), (0.51, 'understanding'), (0.6, 'that'), (0.631, 'the'), (0.438, 'president'), (0.933, 'who'), (0.501, 'the'), (0.644, 'farmer'), (0.973, 'admired'), (0.994, 'appointed'), (0.908, 'the'), (1.0, 'commander'), (0.631, 'was')]
exp.a.3	was	6.48	6.386	The understanding was entirely bogus.	[(0.908, 'the'), (1.0, 'understanding'), (0.631, 'was')]
exp.b.4	appeared	11.287	10.665	The guess that the victim sued the criminal appeared on TV.	[(0.454, 'the'), (0.718, 'guess'), (0.929, 'that'), (0.586, 'the'), (0.898, 'victim'), (0.994, 'sued'), (0.908, 'the'), (1.0, 'criminal'), (0.775, 'appeared')]
exp.c.4	appeared	11.853	11.242	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.	[(0.491, 'the'), (0.458, 'guess'), (0.6, 'that'), (0.631, 'the'), (0.506, 'victim'), (0.933, 'who'), (0.501, 'the'), (0.653, 'swimmer'), (0.955, 'rescued'), (0.994, 'sued'), (0.908, 'the'), (1.0, 'criminal'), (0.775, 'appeared')]
exp.d.4	appeared	12.72	11.552	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.	[(0.445, 'the'), (0.927, 'guess'), (0.52, 'that'), (0.408, 'the'), (0.529, 'victim'), (0.28, 'who'), (0.501, 'the'), (0.321, 'swimmer'), (0.876, 'who'), (0.731, 'administered'), (0.876, 'first'), (0.645, 'aid'), (0.955, 'rescued'), (0.994, 'sued'), (0.908, 'the'), (1.0, 'criminal'), (0.775, 'appeared')]
exp.a.4	appeared	9.242	9.242	The guess appeared on TV.	[(0.908, 'the'), (1.0, 'guess'), (0.775, 'appeared')]
exp.d.5	drove	11.471	11.333	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.	[(0.568, 'the'), (0.303, 'conviction'), (0.258, 'that'), (0.491, 'the'), (0.54, 'guest'), (0.885, 'who'), (0.631, 'the'), (0.34, 'cousin'), (0.933, 'who'), (0.934, 'taught'), (0.512, 'yoga'), (0.858, 'invited'), (0.996, 'visited'), (0.908, 'the'), (1.0, 'uncle'), (0.69, 'drove')]
exp.b.5	drove	10.798	10.676	The conviction that the guest visited the uncle drove Jill crazy.	[(0.454, 'the'), (0.711, 'conviction'), (0.929, 'that'), (0.586, 'the'), (0.963, 'guest'), (0.996, 'visited'), (0.908, 'the'), (1.0, 'uncle'), (0.69, 'drove')]
exp.c.5	drove	11.135	10.989	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.	[(0.491, 'the'), (0.415, 'conviction'), (0.6, 'that'), (0.631, 'the'), (0.219, 'guest'), (0.933, 'who'), (0.501, 'the'), (0.491, 'cousin'), (0.858, 'invited'), (0.996, 'visited'), (0.908, 'the'), (1.0, 'uncle'), (0.69, 'drove')]
exp.a.5	drove	11.843	11.849	The conviction drove Jill crazy.	[(0.908, 'the'), (1.0, 'conviction'), (0.69, 'drove')]
exp.c.6	became	8.885	8.708	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.	[(0.491, 'the'), (0.567, 'story'), (0.6, 'that'), (0.631, 'the'), (0.245, 'psychiatrist'), (0.933, 'who'), (0.501, 'the'), (0.763, 'nurse'), (0.803, 'assisted'), (0.996, 'diagnosed'), (0.908, 'the'), (1.0, 'patient'), (0.749, 'became')]
exp.d.6	became	9.298	9.01	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.	[(0.568, 'the'), (0.108, 'story'), (0.258, 'that'), (0.491, 'the'), (0.303, 'psychiatrist'), (0.885, 'who'), (0.631, 'the'), (0.217, 'nurse'), (0.933, 'who'), (0.875, 'prescribed'), (0.609, 'medication'), (0.803, 'assisted'), (0.996, 'diagnosed'), (0.908, 'the'), (1.0, 'patient'), (0.749, 'became')]
exp.a.6	became	7.947	7.942	The story became widely known.	[(0.908, 'the'), (1.0, 'story'), (0.749, 'became')]
exp.b.6	became	9.844	9.493	The story that the psychiatrist diagnosed the patient became widely known.	[(0.454, 'the'), (0.763, 'story'), (0.929, 'that'), (0.586, 'the'), (0.762, 'psychiatrist'), (0.996, 'diagnosed'), (0.908, 'the'), (1.0, 'patient'), (0.749, 'became')]
exp.b.7	was	6.993	6.478	The sense that the driver phoned the tourist was absolutely true.	[(0.454, 'the'), (0.548, 'sense'), (0.929, 'that'), (0.586, 'the'), (0.878, 'driver'), (0.998, 'phoned'), (0.908, 'the'), (1.0, 'tourist'), (0.631, 'was')]
exp.a.7	was	6.528	6.486	The sense was absolutely true.	[(0.908, 'the'), (1.0, 'sense'), (0.631, 'was')]
exp.c.7	was	7.01	5.599	The sense that the driver who the guide called phoned the tourist was absolutely true.	[(0.491, 'the'), (0.249, 'sense'), (0.6, 'that'), (0.631, 'the'), (0.334, 'driver'), (0.933, 'who'), (0.501, 'the'), (0.59, 'guide'), (0.871, 'called'), (0.998, 'phoned'), (0.908, 'the'), (1.0, 'tourist'), (0.631, 'was')]
exp.d.7	was	7.294	6.817	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.	[(0.568, 'the'), (0.369, 'sense'), (0.258, 'that'), (0.491, 'the'), (0.608, 'driver'), (0.885, 'who'), (0.631, 'the'), (0.402, 'guide'), (0.933, 'who'), (0.95, 'directed'), (0.742, 'traffic'), (0.871, 'called'), (0.998, 'phoned'), (0.908, 'the'), (1.0, 'tourist'), (0.631, 'was')]
exp.c.8	appeared	11.093	10.935	The perception that the actor who the fans loved greeted the director appeared to be true.	[(0.491, 'the'), (0.447, 'perception'), (0.6, 'that'), (0.631, 'the'), (0.38, 'actor'), (0.933, 'who'), (0.501, 'the'), (0.753, 'fans'), (0.774, 'loved'), (0.992, 'greeted'), (0.908, 'the'), (1.0, 'director'), (0.775, 'appeared')]
exp.b.8	appeared	11.413	10.965	The perception that the actor greeted the director appeared to be true.	[(0.454, 'the'), (0.732, 'perception'), (0.929, 'that'), (0.586, 'the'), (0.736, 'actor'), (0.992, 'greeted'), (0.908, 'the'), (1.0, 'director'), (0.775, 'appeared')]
exp.d.8	appeared	11.207	10.446	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.	[(0.445, 'the'), (0.965, 'perception'), (0.52, 'that'), (0.408, 'the'), (0.112, 'actor'), (0.28, 'who'), (0.501, 'the'), (0.378, 'fans'), (0.876, 'who'), (0.715, 'followed'), (0.863, 'his'), (0.583, 'career'), (0.774, 'loved'), (0.992, 'greeted'), (0.908, 'the'), (1.0, 'director'), (0.775, 'appeared')]
exp.a.8	appeared	10.993	10.944	The perception appeared to be true.	[(0.908, 'the'), (1.0, 'perception'), (0.775, 'appeared')]
exp.c.9	proved	10.351	9.842	The assertion that the banker who the analyst defrauded trusted the customer proved to be made up.	[(0.491, 'the'), (0.673, 'assertion'), (0.6, 'that'), (0.631, 'the'), (0.208, 'banker'), (0.933, 'who'), (0.501, 'the'), (0.635, 'analyst'), (0.525, 'defrauded'), (0.996, 'trusted'), (0.908, 'the'), (1.0, 'customer'), (0.799, 'proved')]
exp.d.9	proved	10.312	10.166	The assertion that the banker who the analyst who overlooked suspicious transactions defrauded trusted the customer proved to be made up.	[(0.445, 'the'), (0.951, 'assertion'), (0.52, 'that'), (0.408, 'the'), (0.289, 'banker'), (0.28, 'who'), (0.501, 'the'), (0.534, 'analyst'), (0.876, 'who'), (0.751, 'overlooked'), (0.788, 'suspicious'), (0.671, 'transactions'), (0.525, 'defrauded'), (0.996, 'trusted'), (0.908, 'the'), (1.0, 'customer'), (0.799, 'proved')]
