Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	5.734	4.808	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	6.366	5.561	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	6.33	5.57	The insinuation was only a malicious smear.
exp.c.1	was	5.805	5.67	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	9.972	9.189	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	11.664	10.708	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.699	10.366	The certainty seemed hard to believe.
exp.d.2	seemed	10.117	8.501	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	8.584	8.739	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	7.879	7.87	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	7.74	6.963	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	7.273	6.359	The understanding was entirely bogus.
exp.b.4	appeared	14.491	11.151	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	13.901	10.831	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	13.611	10.272	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	12.277	10.119	The guess appeared on TV.
exp.d.5	drove	10.945	10.511	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	11.025	10.729	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	11.757	11.012	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.918	11.636	The conviction drove Jill crazy.
exp.c.6	became	9.837	9.565	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.
exp.d.6	became	9.125	8.363	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.
exp.a.6	became	8.148	8.021	The story became widely known.
exp.b.6	became	10.149	9.371	The story that the psychiatrist diagnosed the patient became widely known.
exp.b.7	was	7.025	6.285	The sense that the driver phoned the tourist was absolutely true.
exp.a.7	was	6.918	6.527	The sense was absolutely true.
exp.c.7	was	6.648	4.836	The sense that the driver who the guide called phoned the tourist was absolutely true.
exp.d.7	was	7.276	5.459	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.
exp.c.8	appeared	11.004	10.404	The perception that the actor who the fans loved greeted the director appeared to be true.
exp.b.8	appeared	11.722	10.161	The perception that the actor greeted the director appeared to be true.
exp.d.8	appeared	10.858	10.471	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.
exp.a.8	appeared	11.015	10.917	The perception appeared to be true.
exp.c.9	proved	12.035	11.413	The assertion that the banker who the analyst defrauded trusted the customer proved to be made up.
exp.d.9	proved	11.845	11.386	The assertion that the banker who the analyst who overlooked suspicious transactions defrauded trusted the customer proved to be made up.
exp.a.9	proved	9.472	9.143	The assertion proved to be made up.
exp.b.9	proved	13.108	11.036	The assertion that the banker trusted the customer proved to be made up.
exp.c.10	was	5.878	4.351	The impression that the judge who the attorney hated acquitted the defendant was a lie.
exp.d.10	was	5.193	4.45	The impression that the judge who the attorney who presented compelling evidence hated acquitted the defendant was a lie.
exp.a.10	was	4.257	4.285	The impression was a lie.
