Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	6.085	5.043	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	7.229	6.042	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	6.473	5.656	The insinuation was only a malicious smear.
exp.c.1	was	6.562	5.224	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	11.176	11.069	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	11.07	9.643	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.506	10.296	The certainty seemed hard to believe.
exp.d.2	seemed	11.094	10.648	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	8.704	8.127	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	8.945	8.539	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	8.747	7.102	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	6.679	6.38	The understanding was entirely bogus.
exp.b.4	appeared	16.349	13.431	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	14.313	11.106	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	12.962	11.371	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	12.069	10.882	The guess appeared on TV.
exp.d.5	drove	11.301	10.299	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	11.587	11.253	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	11.097	10.23	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.838	11.832	The conviction drove Jill crazy.
exp.c.6	became	9.284	8.173	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.
exp.d.6	became	10.173	7.801	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.
exp.a.6	became	8.151	7.988	The story became widely known.
exp.b.6	became	10.588	10.103	The story that the psychiatrist diagnosed the patient became widely known.
exp.b.7	was	7.031	5.947	The sense that the driver phoned the tourist was absolutely true.
exp.a.7	was	7.139	6.684	The sense was absolutely true.
exp.c.7	was	8.022	6.911	The sense that the driver who the guide called phoned the tourist was absolutely true.
exp.d.7	was	8.248	7.863	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.
exp.c.8	appeared	11.539	10.685	The perception that the actor who the fans loved greeted the director appeared to be true.
exp.b.8	appeared	11.687	11.124	The perception that the actor greeted the director appeared to be true.
exp.d.8	appeared	11.489	11.027	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.
exp.a.8	appeared	11.064	11.032	The perception appeared to be true.
exp.c.9	proved	11.693	11.143	The assertion that the banker who the analyst defrauded trusted the customer proved to be made up.
exp.d.9	proved	11.211	11.033	The assertion that the banker who the analyst who overlooked suspicious transactions defrauded trusted the customer proved to be made up.
exp.a.9	proved	9.891	9.387	The assertion proved to be made up.
exp.b.9	proved	11.942	11.077	The assertion that the banker trusted the customer proved to be made up.
exp.c.10	was	6.111	5.89	The impression that the judge who the attorney hated acquitted the defendant was a lie.
exp.d.10	was	5.992	5.165	The impression that the judge who the attorney who presented compelling evidence hated acquitted the defendant was a lie.
exp.a.10	was	5.138	4.223	The impression was a lie.
exp.b.10	was	6.361	5.126	The impression that the judge acquitted the defendant was a lie.
exp.d.11	seemed	10.892	10.677	The observation that the neighbour who the woman who heard rumors distrusted poisoned the dog seemed to be a malicious smear.
exp.b.11	seemed	9.959	8.673	The observation that the neighbour poisoned the dog seemed to be a malicious smear.
exp.c.11	seemed	11.048	10.219	The observation that the neighbour who the woman distrusted poisoned the dog seemed to be a malicious smear.
exp.a.11	seemed	9.436	8.99	The observation seemed to be a malicious smear.
exp.a.12	was	7.037	4.99	The reminder was sad to hear.
exp.c.12	was	8.564	8.256	The reminder that the actor who the producer blamed got very sick was sad to hear.
exp.d.12	was	8.503	8.082	The reminder that the actor who the producer who directed scenes blamed got very sick was sad to hear.
exp.b.12	was	7.646	4.991	The reminder that the actor got very sick was sad to hear.
exp.c.13	was	5.932	5.321	The indication that the captain who the crew trusted commanded the sailor was nice to hear.
exp.a.13	was	6.071	5.645	The indication was nice to hear.
exp.d.13	was	6.304	5.712	The indication that the captain who the crew who saved lives trusted commanded the sailor was nice to hear.
exp.b.13	was	6.4	5.269	The indication that the captain commanded the sailor was nice to hear.
exp.a.14	seemed	9.8	9.084	The complaint seemed absurd.
exp.c.14	seemed	12.769	11.59	The complaint that the manager who the boss authorized hired the intern seemed absurd.
exp.b.14	seemed	11.073	10.133	The complaint that the manager hired the intern seemed absurd.
exp.d.14	seemed	13.59	12.636	The complaint that the manager who the boss who approved documents authorized hired the intern seemed absurd.
exp.a.15	was	5.539	4.117	The evidence was entirely correct.
exp.b.15	was	6.424	5.083	The evidence that the bully harassed the boy was entirely correct.
exp.c.15	was	6.158	5.255	The evidence that the bully who the children hated harassed the boy was entirely correct.
exp.d.15	was	4.898	4.535	The evidence that the bully who the children who suffered abuse hated harassed the boy was entirely correct.
exp.c.16	reached	13.079	11.558	The rumor that the plaintiff who the jury interrogated interrupted the witness reached the news.
exp.d.16	reached	12.809	12.517	The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.
exp.a.16	reached	8.037	7.937	The rumor reached the news.
exp.b.16	reached	13.033	11.0	The rumor that the plaintiff interrupted the witness reached the news.
exp.d.17	sounds	10.202	9.459	The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.
exp.c.17	sounds	10.322	9.758	The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.
exp.b.17	sounds	9.267	8.645	The prediction that the drunkard outwitted the bartender sounds hilarious.
exp.a.17	sounds	9.298	8.977	The prediction sounds hilarious.
exp.d.18	proved	12.226	11.549	The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.
exp.a.18	proved	11.846	10.55	The opinion proved to be untrue.
exp.c.18	proved	12.723	12.445	The opinion that the medic who the survivor thanked greeted the surgeon proved to be untrue.
exp.b.18	proved	12.431	11.791	The opinion that the medic greeted the surgeon proved to be untrue.
exp.b.19	took	9.735	9.236	The confirmation that the lifesaver rescued the swimmer took the townspeople by surprise.
exp.d.19	took	9.629	8.654	The confirmation that the lifesaver who the soldier who demonstrated techniques taught rescued the swimmer took the townspeople by surprise.
exp.a.19	took	8.8	8.272	The confirmation took the townspeople by surprise.
exp.c.19	took	9.603	8.383	The confirmation that the lifesaver who the soldier taught rescued the swimmer took the townspeople by surprise.
exp.d.20	was	6.44	6.168	The remark that the fisherman who the gardener who planted seeds helped admired the politician was interesting.
exp.a.20	was	5.967	2.894	The remark was interesting.
exp.c.20	was	6.527	5.985	The remark that the fisherman who the gardener helped admired the politician was interesting.
exp.b.20	was	5.849	4.897	The remark that the fisherman admired the politician was interesting.
exp.b.21	was	6.323	5.101	The assumption that the janitor ignored the audience was funny.
exp.d.21	was	6.734	6.139	The assumption that the janitor who the organiser who planned events criticised ignored the audience was funny.
exp.a.21	was	3.824	3.94	The assumption was funny.
exp.c.21	was	6.892	6.328	The assumption that the janitor who the organiser criticised ignored the audience was funny.
exp.a.22	drove	12.546	12.362	The statement drove everyone crazy.
exp.b.22	drove	13.576	12.562	The statement that the investor deceived the entrepreneur drove everyone crazy.
exp.d.22	drove	12.701	12.459	The statement that the investor who the scientist who published research detested deceived the entrepreneur drove everyone crazy.
exp.c.22	drove	12.705	12.671	The statement that the investor who the scientist detested deceived the entrepreneur drove everyone crazy.
exp.d.23	went	9.183	8.73	The idea that the firefighter who the neighbour who spread rumors insulted rescued the houseowner went unnoticed.
exp.b.23	went	8.584	7.708	The idea that the firefighter rescued the houseowner went unnoticed.
exp.c.23	went	9.284	9.163	The idea that the firefighter who the neighbour insulted rescued the houseowner went unnoticed.
exp.a.23	went	8.413	8.408	The idea went unnoticed.
exp.c.24	was	8.679	7.519	The announcement that the agent who the FBI sent arrested the criminal was acknowledged.
exp.d.24	was	10.328	8.85	The announcement that the agent who the FBI who conducted investigations sent arrested the criminal was acknowledged.
exp.a.24	was	3.67	3.359	The announcement was acknowledged.
exp.b.24	was	9.38	6.028	The announcement that the agent arrested the criminal was acknowledged.
exp.d.25	was	6.234	4.991	The news that the plumber who the apprentice who needed advice consulted assisted the woman was true.
exp.a.25	was	7.341	4.977	The news was true.
exp.b.25	was	6.751	4.472	The news that the plumber assisted the woman was true.
exp.c.25	was	6.367	5.972	The news that the plumber who the apprentice consulted assisted the woman was true.
exp.b.26	deserved	11.492	10.722	The thought that the senator defeated the opponent deserved attention.
exp.d.26	deserved	12.268	12.103	The thought that the senator who the diplomat who sought influence supported defeated the opponent deserved attention.
