Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	6.026	4.947	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	6.338	6.257	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	5.922	5.368	The insinuation was only a malicious smear.
exp.c.1	was	5.6	4.938	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	9.999	9.589	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	10.507	9.51	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.416	10.339	The certainty seemed hard to believe.
exp.d.2	seemed	10.339	9.781	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	8.154	7.419	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	7.834	7.531	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	6.88	5.497	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	6.488	6.381	The understanding was entirely bogus.
exp.b.4	appeared	14.498	11.944	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	14.832	12.009	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	12.686	11.292	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	11.82	10.087	The guess appeared on TV.
exp.d.5	drove	11.726	11.171	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	10.961	10.088	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	10.965	10.162	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.84	11.83	The conviction drove Jill crazy.
exp.c.6	became	9.87	9.077	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.
exp.d.6	became	9.286	8.436	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.
exp.a.6	became	8.416	7.979	The story became widely known.
exp.b.6	became	10.137	9.203	The story that the psychiatrist diagnosed the patient became widely known.
exp.b.7	was	7.554	6.299	The sense that the driver phoned the tourist was absolutely true.
exp.a.7	was	6.988	6.507	The sense was absolutely true.
exp.c.7	was	6.713	4.657	The sense that the driver who the guide called phoned the tourist was absolutely true.
exp.d.7	was	7.301	6.292	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.
exp.c.8	appeared	10.557	9.8	The perception that the actor who the fans loved greeted the director appeared to be true.
exp.b.8	appeared	11.548	10.309	The perception that the actor greeted the director appeared to be true.
exp.d.8	appeared	10.869	10.835	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.
exp.a.8	appeared	10.997	11.003	The perception appeared to be true.
exp.c.9	proved	11.014	10.496	The assertion that the banker who the analyst defrauded trusted the customer proved to be made up.
exp.d.9	proved	10.782	10.605	The assertion that the banker who the analyst who overlooked suspicious transactions defrauded trusted the customer proved to be made up.
exp.a.9	proved	9.142	9.13	The assertion proved to be made up.
exp.b.9	proved	11.117	10.595	The assertion that the banker trusted the customer proved to be made up.
exp.c.10	was	4.733	4.7	The impression that the judge who the attorney hated acquitted the defendant was a lie.
exp.d.10	was	5.448	4.904	The impression that the judge who the attorney who presented compelling evidence hated acquitted the defendant was a lie.
exp.a.10	was	4.205	4.184	The impression was a lie.
