Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	4.55	4.484	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	6.116	5.51	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	5.305	5.305	The insinuation was only a malicious smear.
exp.c.1	was	4.926	4.891	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	8.664	8.693	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	9.2	9.206	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.392	10.392	The certainty seemed hard to believe.
exp.d.2	seemed	11.282	11.131	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	8.205	8.118	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	9.137	9.04	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	6.595	6.025	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	6.387	6.387	The understanding was entirely bogus.
exp.b.4	appeared	10.141	9.894	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	11.385	10.226	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	13.09	12.782	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	9.552	9.332	The guess appeared on TV.
exp.d.5	drove	11.688	11.648	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	10.457	10.536	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	10.599	10.307	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.848	11.848	The conviction drove Jill crazy.
exp.c.6	became	10.237	10.043	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.
exp.d.6	became	9.695	9.516	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.
exp.a.6	became	7.931	7.931	The story became widely known.
exp.b.6	became	9.745	9.727	The story that the psychiatrist diagnosed the patient became widely known.
exp.b.7	was	5.898	5.717	The sense that the driver phoned the tourist was absolutely true.
exp.a.7	was	6.477	6.477	The sense was absolutely true.
exp.c.7	was	4.435	3.515	The sense that the driver who the guide called phoned the tourist was absolutely true.
exp.d.7	was	8.171	7.783	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.
exp.c.8	appeared	10.442	10.173	The perception that the actor who the fans loved greeted the director appeared to be true.
exp.b.8	appeared	11.015	11.008	The perception that the actor greeted the director appeared to be true.
exp.d.8	appeared	12.664	12.406	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.
exp.a.8	appeared	11.018	11.018	The perception appeared to be true.
exp.c.9	proved	10.103	10.178	The assertion that the banker who the analyst defrauded trusted the customer proved to be made up.
exp.d.9	proved	10.777	10.747	The assertion that the banker who the analyst who overlooked suspicious transactions defrauded trusted the customer proved to be made up.
exp.a.9	proved	9.174	9.174	The assertion proved to be made up.
exp.b.9	proved	9.306	9.255	The assertion that the banker trusted the customer proved to be made up.
exp.c.10	was	4.735	4.074	The impression that the judge who the attorney hated acquitted the defendant was a lie.
exp.d.10	was	6.831	5.804	The impression that the judge who the attorney who presented compelling evidence hated acquitted the defendant was a lie.
exp.a.10	was	4.189	4.189	The impression was a lie.
exp.b.10	was	2.61	2.602	The impression that the judge acquitted the defendant was a lie.
exp.d.11	seemed	10.062	8.769	The observation that the neighbour who the woman who heard rumors distrusted poisoned the dog seemed to be a malicious smear.
exp.b.11	seemed	7.484	7.471	The observation that the neighbour poisoned the dog seemed to be a malicious smear.
exp.c.11	seemed	7.705	7.268	The observation that the neighbour who the woman distrusted poisoned the dog seemed to be a malicious smear.
exp.a.11	seemed	8.767	8.705	The observation seemed to be a malicious smear.
exp.a.12	was	4.418	4.418	The reminder was sad to hear.
exp.c.12	was	6.517	4.911	The reminder that the actor who the producer blamed got very sick was sad to hear.
exp.d.12	was	9.054	8.693	The reminder that the actor who the producer who directed scenes blamed got very sick was sad to hear.
exp.b.12	was	5.078	4.64	The reminder that the actor got very sick was sad to hear.
exp.c.13	was	4.109	4.029	The indication that the captain who the crew trusted commanded the sailor was nice to hear.
exp.a.13	was	5.012	5.012	The indication was nice to hear.
exp.d.13	was	5.182	4.934	The indication that the captain who the crew who saved lives trusted commanded the sailor was nice to hear.
exp.b.13	was	4.493	4.347	The indication that the captain commanded the sailor was nice to hear.
exp.a.14	seemed	9.077	9.077	The complaint seemed absurd.
exp.c.14	seemed	10.689	9.627	The complaint that the manager who the boss authorized hired the intern seemed absurd.
exp.b.14	seemed	8.166	8.144	The complaint that the manager hired the intern seemed absurd.
