Noun	Item	Region	Condition	Surprisal	SurprisalReweighted	ThatFraction	ThatFractionReweighted	SurprisalsWithThat	SurprisalsWithoutThat	Word
exp.b.1	was	6.645	5.513	The insinuation that the teacher failed the student was only a malicious smear.
exp.d.1	was	6.911	5.991	The insinuation that the teacher who the principal who excelled in leadership liked failed the student was only a malicious smear.
exp.a.1	was	6.717	6.023	The insinuation was only a malicious smear.
exp.c.1	was	6.366	4.947	The insinuation that the teacher who the principal liked failed the student was only a malicious smear.
exp.c.2	seemed	10.214	9.994	The certainty that the doctor who the colleague mistrusted cured the patients seemed hard to believe.
exp.b.2	seemed	10.708	10.38	The certainty that the doctor cured the patients seemed hard to believe.
exp.a.2	seemed	10.5	10.277	The certainty seemed hard to believe.
exp.d.2	seemed	10.623	10.312	The certainty that the doctor who the colleague who discovered new therapies mistrusted cured the patients seemed hard to believe.
exp.b.3	was	7.716	6.758	The understanding that the president appointed the commander was entirely bogus.
exp.d.3	was	8.284	7.926	The understanding that the president who the farmer who implemented agricultural policies admired appointed the commander was entirely bogus.
exp.c.3	was	6.741	6.457	The understanding that the president who the farmer admired appointed the commander was entirely bogus.
exp.a.3	was	7.194	6.18	The understanding was entirely bogus.
exp.b.4	appeared	16.621	13.594	The guess that the victim sued the criminal appeared on TV.
exp.c.4	appeared	15.022	12.889	The guess that the victim who the swimmer rescued sued the criminal appeared on TV.
exp.d.4	appeared	15.422	12.279	The guess that the victim who the swimmer who administered first aid rescued sued the criminal appeared on TV.
exp.a.4	appeared	12.376	10.774	The guess appeared on TV.
exp.d.5	drove	11.236	10.666	The conviction that the guest who the cousin who taught yoga invited visited the uncle drove Jill crazy.
exp.b.5	drove	12.366	10.948	The conviction that the guest visited the uncle drove Jill crazy.
exp.c.5	drove	11.493	10.817	The conviction that the guest who the cousin invited visited the uncle drove Jill crazy.
exp.a.5	drove	11.933	11.604	The conviction drove Jill crazy.
exp.c.6	became	9.878	8.679	The story that the psychiatrist who the nurse assisted diagnosed the patient became widely known.
exp.d.6	became	9.967	9.072	The story that the psychiatrist who the nurse who prescribed medication assisted diagnosed the patient became widely known.
exp.a.6	became	8.401	8.207	The story became widely known.
exp.b.6	became	10.889	9.66	The story that the psychiatrist diagnosed the patient became widely known.
exp.b.7	was	7.494	5.97	The sense that the driver phoned the tourist was absolutely true.
exp.a.7	was	7.577	6.582	The sense was absolutely true.
exp.c.7	was	7.278	6.285	The sense that the driver who the guide called phoned the tourist was absolutely true.
exp.d.7	was	7.387	6.674	The sense that the driver who the guide who directed traffic called phoned the tourist was absolutely true.
exp.c.8	appeared	10.674	9.724	The perception that the actor who the fans loved greeted the director appeared to be true.
exp.b.8	appeared	11.499	10.869	The perception that the actor greeted the director appeared to be true.
exp.d.8	appeared	10.823	10.849	The perception that the actor who the fans who followed his career loved greeted the director appeared to be true.
exp.a.8	appeared	11.008	10.948	The perception appeared to be true.
exp.c.9	proved	10.832	10.009	The assertion that the banker who the analyst defrauded trusted the customer proved to be made up.
exp.d.9	proved	10.655	10.154	The assertion that the banker who the analyst who overlooked suspicious transactions defrauded trusted the customer proved to be made up.
exp.a.9	proved	9.875	9.192	The assertion proved to be made up.
exp.b.9	proved	12.651	10.432	The assertion that the banker trusted the customer proved to be made up.
exp.c.10	was	4.292	2.728	The impression that the judge who the attorney hated acquitted the defendant was a lie.
exp.d.10	was	5.756	4.739	The impression that the judge who the attorney who presented compelling evidence hated acquitted the defendant was a lie.
exp.a.10	was	5.107	4.22	The impression was a lie.
exp.b.10	was	4.999	4.135	The impression that the judge acquitted the defendant was a lie.
exp.d.11	seemed	10.421	9.995	The observation that the neighbour who the woman who heard rumors distrusted poisoned the dog seemed to be a malicious smear.
exp.b.11	seemed	11.348	9.552	The observation that the neighbour poisoned the dog seemed to be a malicious smear.
exp.c.11	seemed	10.418	7.67	The observation that the neighbour who the woman distrusted poisoned the dog seemed to be a malicious smear.
exp.a.11	seemed	9.89	8.713	The observation seemed to be a malicious smear.
exp.a.12	was	6.638	4.668	The reminder was sad to hear.
exp.c.12	was	7.838	5.728	The reminder that the actor who the producer blamed got very sick was sad to hear.
exp.d.12	was	7.485	6.639	The reminder that the actor who the producer who directed scenes blamed got very sick was sad to hear.
exp.b.12	was	8.118	6.509	The reminder that the actor got very sick was sad to hear.
exp.c.13	was	5.438	4.107	The indication that the captain who the crew trusted commanded the sailor was nice to hear.
exp.a.13	was	6.366	5.766	The indication was nice to hear.
exp.d.13	was	5.697	5.351	The indication that the captain who the crew who saved lives trusted commanded the sailor was nice to hear.
exp.b.13	was	6.018	5.103	The indication that the captain commanded the sailor was nice to hear.
exp.a.14	seemed	10.093	9.11	The complaint seemed absurd.
exp.c.14	seemed	12.718	10.694	The complaint that the manager who the boss authorized hired the intern seemed absurd.
exp.b.14	seemed	12.858	10.583	The complaint that the manager hired the intern seemed absurd.
exp.d.14	seemed	12.166	10.416	The complaint that the manager who the boss who approved documents authorized hired the intern seemed absurd.
exp.a.15	was	5.715	4.15	The evidence was entirely correct.
exp.b.15	was	5.445	3.357	The evidence that the bully harassed the boy was entirely correct.
exp.c.15	was	5.633	3.161	The evidence that the bully who the children hated harassed the boy was entirely correct.
exp.d.15	was	5.613	4.913	The evidence that the bully who the children who suffered abuse hated harassed the boy was entirely correct.
exp.c.16	reached	12.358	11.184	The rumor that the plaintiff who the jury interrogated interrupted the witness reached the news.
exp.d.16	reached	12.364	10.515	The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.
exp.a.16	reached	8.32	7.837	The rumor reached the news.
exp.b.16	reached	12.802	11.532	The rumor that the plaintiff interrupted the witness reached the news.
exp.d.17	sounds	10.393	10.115	The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.
exp.c.17	sounds	9.816	9.593	The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.
exp.b.17	sounds	9.295	8.383	The prediction that the drunkard outwitted the bartender sounds hilarious.
exp.a.17	sounds	9.445	8.901	The prediction sounds hilarious.
exp.d.18	proved	11.662	11.428	The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.
exp.a.18	proved	12.566	10.219	The opinion proved to be untrue.
exp.c.18	proved	11.646	9.855	The opinion that the medic who the survivor thanked greeted the surgeon proved to be untrue.
exp.b.18	proved	12.12	11.334	The opinion that the medic greeted the surgeon proved to be untrue.
exp.b.19	took	9.457	8.898	The confirmation that the lifesaver rescued the swimmer took the townspeople by surprise.
exp.d.19	took	8.712	8.389	The confirmation that the lifesaver who the soldier who demonstrated techniques taught rescued the swimmer took the townspeople by surprise.
exp.a.19	took	9.492	8.288	The confirmation took the townspeople by surprise.
exp.c.19	took	7.797	7.21	The confirmation that the lifesaver who the soldier taught rescued the swimmer took the townspeople by surprise.
exp.d.20	was	5.749	5.33	The remark that the fisherman who the gardener who planted seeds helped admired the politician was interesting.
exp.a.20	was	6.246	3.192	The remark was interesting.
exp.c.20	was	5.252	4.236	The remark that the fisherman who the gardener helped admired the politician was interesting.
exp.b.20	was	5.706	4.127	The remark that the fisherman admired the politician was interesting.
exp.b.21	was	5.234	4.696	The assumption that the janitor ignored the audience was funny.
exp.d.21	was	5.447	4.801	The assumption that the janitor who the organiser who planned events criticised ignored the audience was funny.
exp.a.21	was	4.206	3.834	The assumption was funny.
exp.c.21	was	5.12	3.684	The assumption that the janitor who the organiser criticised ignored the audience was funny.
exp.a.22	drove	12.621	12.528	The statement drove everyone crazy.
exp.b.22	drove	12.424	11.943	The statement that the investor deceived the entrepreneur drove everyone crazy.
exp.d.22	drove	11.925	11.4	The statement that the investor who the scientist who published research detested deceived the entrepreneur drove everyone crazy.
exp.c.22	drove	12.66	12.07	The statement that the investor who the scientist detested deceived the entrepreneur drove everyone crazy.
exp.d.23	went	7.772	7.354	The idea that the firefighter who the neighbour who spread rumors insulted rescued the houseowner went unnoticed.
exp.b.23	went	8.04	7.478	The idea that the firefighter rescued the houseowner went unnoticed.
exp.c.23	went	8.094	6.924	The idea that the firefighter who the neighbour insulted rescued the houseowner went unnoticed.
exp.a.23	went	8.424	8.394	The idea went unnoticed.
exp.c.24	was	10.635	8.793	The announcement that the agent who the FBI sent arrested the criminal was acknowledged.
exp.d.24	was	9.327	7.381	The announcement that the agent who the FBI who conducted investigations sent arrested the criminal was acknowledged.
exp.a.24	was	3.7	3.268	The announcement was acknowledged.
exp.b.24	was	10.293	7.826	The announcement that the agent arrested the criminal was acknowledged.
exp.d.25	was	4.955	4.068	The news that the plumber who the apprentice who needed advice consulted assisted the woman was true.
exp.a.25	was	7.817	5.396	The news was true.
exp.b.25	was	6.736	5.018	The news that the plumber assisted the woman was true.
exp.c.25	was	5.228	3.747	The news that the plumber who the apprentice consulted assisted the woman was true.
exp.b.26	deserved	11.122	10.759	The thought that the senator defeated the opponent deserved attention.
exp.d.26	deserved	12.091	10.746	The thought that the senator who the diplomat who sought influence supported defeated the opponent deserved attention.
exp.c.26	deserved	10.787	9.174	The thought that the senator who the diplomat supported defeated the opponent deserved attention.
exp.a.26	deserved	11.545	11.211	The thought deserved attention.
exp.b.27	did	8.688	7.259	The truth that the fiance married the bride did not surprise anyone.
exp.d.27	did	7.846	6.982	The truth that the fiance who the author who wrote novels met married the bride did not surprise anyone.
exp.c.27	did	7.607	5.85	The truth that the fiance who the author met married the bride did not surprise anyone.
exp.a.27	did	8.141	7.999	The truth did not surprise anyone.
exp.b.28	came	10.233	9.631	The belief that the businessman fired the employee came as a disappointment.
exp.c.28	came	9.763	8.402	The belief that the businessman who the sponsor backed fired the employee came as a disappointment.
exp.a.28	came	9.508	9.454	The belief came as a disappointment.
exp.d.28	came	9.335	7.741	The belief that the businessman who the sponsor who provided funding backed fired the employee came as a disappointment.
exp.d.29	shocked	11.182	10.978	The conjecture that the thief who the detective who investigated crimes caught robbed the woman shocked her family.
exp.b.29	shocked	13.512	12.417	The conjecture that the thief robbed the woman shocked her family.
exp.a.29	shocked	13.835	13.943	The conjecture shocked her family.
exp.c.29	shocked	12.323	11.39	The conjecture that the thief who the detective caught robbed the woman shocked her family.
exp.c.30	seemed	10.691	8.928	The accusation that the criminal who the stranger distracted abducted the officer seemed concerning.
exp.b.30	seemed	10.55	9.108	The accusation that the criminal abducted the officer seemed concerning.
exp.d.30	seemed	10.856	9.379	The accusation that the criminal who the stranger who caused chaos distracted abducted the officer seemed concerning.
exp.a.30	seemed	8.974	8.321	The accusation seemed concerning.
exp.c.31	was	6.149	4.166	The contention that the customer who the vendor welcomed contacted the clerk was very believable.
exp.b.31	was	6.012	5.646	The contention that the customer contacted the clerk was very believable.
exp.a.31	was	6.495	4.493	The contention was very believable.
exp.d.31	was	6.264	5.455	The contention that the customer who the vendor who provided assistance welcomed contacted the clerk was very believable.
exp.c.32	troubled	12.775	12.885	The concern that the commander who the president appointed resigned yesterday troubled people.
exp.d.32	troubled	13.492	13.337	The concern that the commander who the president who made decisions appointed resigned yesterday troubled people.
exp.b.32	troubled	13.039	12.603	The concern that the commander resigned yesterday troubled people.
exp.a.32	troubled	12.796	12.714	The concern troubled people.
exp.d.33	calmed	15.704	15.404	The conclusion that the trickster who the woman who wore a hat recognized was arrested by the police calmed people down.
exp.a.33	calmed	15.132	15.013	The conclusion calmed people down.
exp.b.33	calmed	15.909	15.192	The conclusion that the trickster was arrested by the police calmed people down.
exp.c.33	calmed	16.237	16.052	The conclusion that the trickster who the woman recognized was arrested by the police calmed people down.
exp.d.34	did	8.088	7.341	The disclosure that the administrator who the farmer who provided support endorsed was elected three days ago did not bother the farmer.
exp.b.34	did	8.948	7.165	The disclosure that the administrator was elected three days ago did not bother the farmer.
exp.c.34	did	8.653	7.44	The disclosure that the administrator who the farmer endorsed was elected three days ago did not bother the farmer.
exp.a.34	did	8.187	7.436	The disclosure did not bother the farmer.
exp.c.35	gave	10.643	9.594	The allegation that the politician who the banker bribed seemed corrupt to everyone gave John the chills.
exp.d.35	gave	9.562	8.224	The allegation that the politician who the banker who laundered money bribed seemed corrupt to everyone gave John the chills.
exp.b.35	gave	11.573	11.555	The allegation that the politician seemed corrupt to everyone gave John the chills.
exp.a.35	gave	8.847	8.907	The allegation gave John the chills.
exp.d.36	did	9.882	8.875	The speculation that the sculptor who the painter who exhibited talent admired made sculptures in the US did not surprise anyone.
exp.c.36	did	10.654	10.01	The speculation that the sculptor who the painter admired made sculptures in the US did not surprise anyone.
exp.a.36	did	8.56	8.02	The speculation did not surprise anyone.
exp.b.36	did	10.966	10.029	The speculation that the sculptor made sculptures in the US did not surprise anyone.
exp.b.37	turned	11.184	10.321	The myth that the runner won the marathon in France turned out to be incorrect.
exp.a.37	turned	10.407	10.115	The myth turned out to be incorrect.
exp.d.37	turned	10.096	9.523	The myth that the runner who the psychiatrist who struggled with anxiety treated won the marathon in France turned out to be incorrect.
exp.c.37	turned	10.596	10.126	The myth that the runner who the psychiatrist treated won the marathon in France turned out to be incorrect.
exp.d.38	was	5.924	5.442	The recognition that the analyst who the banker who managed investments trusted repaired the TV this morning was very believable.
exp.c.38	was	5.973	5.023	The recognition that the analyst who the banker trusted repaired the TV this morning was very believable.
